   Source_name        RA        Dec RegType  Major  Minor Theta Color reg_qual expnum   mjd exptime      RA_2      Dec_2  tileid                                                                      location Source_name_2 separation table1_index table2_index
    J0513-6731 78.376331 -67.532051 ellipse  77.81  58.85   150  blue     poor  10451 60316   900.0 78.346124 -67.551343 1028077 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028077/60316/lvmSFrame-00010451.fits         10451      80.93           46         2157
    J0513-6724 78.416667 -67.405556 ellipse   75.0   75.0     0  blue      bad  10451 60316   900.0 78.346124 -67.551343 1028077 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028077/60316/lvmSFrame-00010451.fits         10451     533.77           47         2157
    J0513-6731 78.376331 -67.532051 ellipse  77.81  58.85   150  blue     poor  10452 60316   900.0  78.34194 -67.553371 1028077 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028077/60316/lvmSFrame-00010452.fits         10452      90.15           46         2158
    J0513-6724 78.416667 -67.405556 ellipse   75.0   75.0     0  blue      bad  10452 60316   900.0  78.34194 -67.553371 1028077 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028077/60316/lvmSFrame-00010452.fits         10452     542.02           47         2158
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10497 60317   900.0 82.411071 -69.353183 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010497.fits         10497     832.96           62         2177
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10499 60317   900.0 82.422133 -69.357724 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010499.fits         10499     854.26           62         2178
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10500 60317   900.0 82.408465 -69.358393 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010500.fits         10500     842.80           62         2179
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10501 60317   900.0 82.416161  -69.34844 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010501.fits         10501     826.95           62         2180
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10502 60317   900.0 82.417952 -69.347893 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010502.fits         10502     827.46           62         2181
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10503 60317   900.0 82.431619 -69.350017 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010503.fits         10503     845.76           62         2182
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10504 60317   900.0  82.41483 -69.356016 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010504.fits         10504     843.23           62         2183
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10505 60317   900.0 82.434361  -69.35551 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010505.fits         10505     860.97           62         2184
 SNR_B0528-692 81.915922 -69.202055 ellipse   86.0  61.98     0  blue     good  10506 60317   900.0 82.428526 -69.357899 1027964 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027964/60317/lvmSFrame-00010506.fits         10506     860.83           62         2185
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10512 60317   900.0 80.648831 -69.740233 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60317/lvmSFrame-00010512.fits         10512     841.10           59         2186
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10539 60318   900.0 80.636974 -69.736838 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010539.fits         10539     849.56           59         2187
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10540 60318   900.0 80.621233 -69.740924 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010540.fits         10540     873.46           59         2188
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10541 60318   900.0 80.641713 -69.741071 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010541.fits         10541     850.42           59         2189
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10542 60318   900.0 80.636073 -69.743008 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010542.fits         10542     859.74           59         2190
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10552 60318   900.0 80.643782 -69.738329 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010552.fits         10552     843.98           59         2198
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10553 60318   900.0  80.65583 -69.742079 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010553.fits         10553     836.04           59         2199
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10554 60318   900.0 80.642832 -69.742927 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010554.fits         10554     851.98           59         2200
     SNR_N132D 81.258282 -69.641027 ellipse  69.91  55.57   120  blue     good  10555 60318   900.0 80.653161 -69.734241 1027939 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027939/60318/lvmSFrame-00010555.fits         10555     827.32           59         2201
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10558 60318   900.0 79.436799 -69.744712 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010558.fits         10558     453.24           51         2204
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10559 60318   900.0 79.448215 -69.750595 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010559.fits         10559     459.98           51         2205
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10560 60318   900.0 79.431173 -69.751177 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010560.fits         10560     475.27           51         2206
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10561 60318   900.0 79.438918  -69.74302 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010561.fits         10561     446.96           51         2207
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10562 60318   900.0 79.427006 -69.745184 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010562.fits         10562     462.78           51         2208
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10563 60318   900.0 79.442549 -69.745227 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60318/lvmSFrame-00010563.fits         10563     449.83           51         2209
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10602 60319   900.0 79.422722   -69.7467 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60319/lvmSFrame-00010602.fits         10602     470.41           51         2212
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10603 60319   900.0 79.430569 -69.744859 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60319/lvmSFrame-00010603.fits         10603     458.89           51         2213
      SNR_N120 79.680681 -69.651491 ellipse  61.21  41.84    90  blue     good  10604 60319   900.0 79.421236 -69.745932 1027938 sdsswork/lvm/spectro/redux/1.1.1/1027XX/1027938/60319/lvmSFrame-00010604.fits         10604     469.69           51         2214
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10655 60320   900.0 77.812177 -67.182429 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010655.fits         10655     309.91           40         2231
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10655 60320   900.0 77.812177 -67.182429 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010655.fits         10655     559.36           42         2231
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10655 60320   900.0 77.812177 -67.182429 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010655.fits         10655     485.27           43         2231
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10655 60320   900.0 77.812177 -67.182429 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010655.fits         10655     757.12           44         2231
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10656 60320   900.0 77.812483 -67.185863 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010656.fits         10656     314.05           40         2232
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10656 60320   900.0 77.812483 -67.185863 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010656.fits         10656     550.52           42         2232
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10656 60320   900.0 77.812483 -67.185863 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010656.fits         10656     490.79           43         2232
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10656 60320   900.0 77.812483 -67.185863 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010656.fits         10656     765.41           44         2232
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10657 60320   900.0 77.795037  -67.18494 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010657.fits         10657     289.95           40         2233
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10657 60320   900.0 77.795037  -67.18494 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010657.fits         10657     570.74           42         2233
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10657 60320   900.0 77.795037  -67.18494 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010657.fits         10657     510.66           43         2233
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10657 60320   900.0 77.795037  -67.18494 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010657.fits         10657     780.73           44         2233
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10658 60320   900.0 77.803394  -67.17597 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010658.fits         10658     292.15           40         2234
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10658 60320   900.0 77.803394  -67.17597 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010658.fits         10658     584.40           42         2234
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10658 60320   900.0 77.803394  -67.17597 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010658.fits         10658     485.98           43         2234
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10658 60320   900.0 77.803394  -67.17597 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010658.fits         10658     750.35           44         2234
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10659 60320   900.0 77.795768 -67.177587 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010659.fits         10659     283.17           40         2235
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10659 60320   900.0 77.795768 -67.177587 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010659.fits         10659     587.95           42         2235
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10659 60320   900.0 77.795768 -67.177587 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010659.fits         10659     498.09           43         2235
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10659 60320   900.0 77.795768 -67.177587 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010659.fits         10659     762.17           44         2235
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10660 60320   900.0 77.812312 -67.177648 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010660.fits         10660     305.65           40         2236
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10660 60320   900.0 77.812312 -67.177648 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010660.fits         10660     571.32           42         2236
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10660 60320   900.0 77.812312 -67.177648 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010660.fits         10660     477.31           43         2236
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10660 60320   900.0 77.812312 -67.177648 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010660.fits         10660     745.19           44         2236
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10661 60320   900.0 77.799226 -67.181659 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010661.fits         10661     291.79           40         2237
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10661 60320   900.0 77.799226 -67.181659 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010661.fits         10661     574.38           42         2237
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10661 60320   900.0 77.799226 -67.181659 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010661.fits         10661     500.09           43         2237
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10661 60320   900.0 77.799226 -67.181659 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010661.fits         10661     768.41           44         2237
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10662 60320   900.0 77.815334 -67.182335 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010662.fits         10662     314.04           40         2238
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10662 60320   900.0 77.815334 -67.182335 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010662.fits         10662     556.43           42         2238
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10662 60320   900.0 77.815334 -67.182335 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010662.fits         10662     481.22           43         2238
C0512-6702-WPB 78.201795 -67.036607 ellipse 152.22  123.4    15  blue     good  10662 60320   900.0 77.815334 -67.182335 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010662.fits         10662     753.71           44         2238
    J0510-6708  77.59955 -67.157838 ellipse  81.35  81.35     0  blue     good  10663 60320   900.0 77.808727 -67.183846 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010663.fits         10663     306.80           40         2239
    J0512-6717 78.101458 -67.290194 ellipse  164.1  118.2    26  blue     poor  10663 60320   900.0 77.808727 -67.183846 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010663.fits         10663     559.32           42         2239
    J0512−6707 78.118812 -67.119239 ellipse  32.54  29.44    90  blue     good  10663 60320   900.0 77.808727 -67.183846 1028099 sdsswork/lvm/spectro/redux/1.1.1/1028XX/1028099/60320/lvmSFrame-00010663.fits         10663     491.91           43         2239
