# Static moonlight base spectrum for SkySepPalace.py MOON template.
# WAVE: Angstroms. SOLAR: vendored solar reference spectrum
# (data/palace_ref/Spectre_HR_LATMOS_Meftah...), interpolated onto
# this grid, normalised to unit median. MOON_BASE: the real ESO
# Sky Model MOON column (Rayleigh/aerosol-scattered, ROLO-albedo-
# reddened moonlight) for one fixed reference geometry, normalised
# to unit median -- see MakeMoonBase.py module docstring for why
# this is not simply SOLAR x lunar albedo.
# Reference geometry: ra=296.242608 dec=-14.811007 obstime=2023-08-29T03:20:43.668
# Generated by MakeMoonBase.py
  3829.500   6.659070e-01   1.331110e+00
  3830.000   7.598151e-01   1.643944e+00
  3830.500   1.331951e-01   1.807373e+00
  3831.000   8.107864e-01   1.724473e+00
  3831.500   8.969949e-01   1.484004e+00
  3832.000   7.551722e-01   1.104175e+00
  3832.500   8.369381e-01   1.004383e+00
  3833.000   4.512911e-01   1.168269e+00
  3833.500   2.430550e-01   1.227983e+00
  3834.000   3.269529e-01   1.097373e+00
  3834.500   7.715503e-01   1.165426e+00
  3835.000   4.293587e-01   1.391961e+00
  3835.500   3.112848e-01   1.534129e+00
  3836.000   7.192999e-01   1.627329e+00
  3836.500   4.554569e-01   1.640164e+00
  3837.000   8.068331e-01   1.600838e+00
  3837.500   7.698902e-01   1.359215e+00
  3838.000   4.461553e-01   1.007246e+00
  3838.500   5.575235e-01   9.401963e-01
  3839.000   3.190543e-01   1.160317e+00
  3839.500   2.002944e-01   1.326834e+00
  3840.000   5.533015e-01   1.263970e+00
  3840.500   6.714311e-01   1.073944e+00
  3841.000   6.602837e-01   1.152335e+00
  3841.500   9.296661e-02   1.584063e+00
  3842.000   3.422006e-01   2.085021e+00
  3842.500   7.363263e-01   2.355995e+00
  3843.000   7.244736e-01   2.178612e+00
  3843.500   1.186979e+00   2.072955e+00
  3844.000   3.149662e-01   2.202344e+00
  3844.500   9.661843e-01   2.396495e+00
  3845.000   1.123583e+00   2.293900e+00
  3845.500   1.056124e+00   2.137340e+00
  3846.000   8.844475e-01   2.169548e+00
  3846.500   5.098405e-01   2.092627e+00
  3847.000   1.110892e+00   2.222705e+00
  3847.500   2.453865e-01   2.522056e+00
  3848.000   6.143698e-01   2.565810e+00
  3848.500   1.004180e+00   2.496371e+00
  3849.000   5.308314e-01   2.265079e+00
  3849.500   1.387082e+00   1.877754e+00
  3850.000   1.011650e+00   1.592872e+00
  3850.500   7.444808e-01   1.692799e+00
  3851.000   2.533571e-01   2.033816e+00
  3851.500   8.305227e-01   2.434452e+00
  3852.000   5.729523e-01   2.534609e+00
  3852.500   1.290229e+00   2.317474e+00
  3853.000   1.406070e+00   2.181995e+00
  3853.500   3.320669e-01   2.039594e+00
  3854.000   1.052526e+00   1.912476e+00
  3854.500   6.843232e-01   1.904273e+00
  3855.000   8.926943e-01   2.059765e+00
  3855.500   5.206344e-01   1.885771e+00
  3856.000   8.069788e-01   1.549587e+00
  3856.500   4.482942e-01   1.578084e+00
  3857.000   6.919483e-01   2.014806e+00
  3857.500   4.529799e-02   2.136096e+00
  3858.000   8.593766e-01   1.826167e+00
  3858.500   1.256718e+00   1.496219e+00
  3859.000   6.407033e-01   1.296064e+00
  3859.500   6.565180e-01   1.090720e+00
  3860.000   3.436050e-01   1.033064e+00
  3860.500   5.072721e-01   1.272245e+00
  3861.000   1.928283e-02   1.483350e+00
  3861.500   5.166831e-01   1.779670e+00
  3862.000   6.591739e-01   2.357058e+00
  3862.500   6.386640e-01   2.666305e+00
  3863.000   1.277941e+00   2.668362e+00
  3863.500   1.072871e+00   2.470116e+00
  3864.000   1.114385e+00   2.411872e+00
  3864.500   3.973801e-01   2.470145e+00
  3865.000   1.101752e+00   2.217358e+00
  3865.500   1.458760e+00   1.946270e+00
  3866.000   6.784149e-01   2.121583e+00
  3866.500   4.197067e-01   2.314268e+00
  3867.000   8.213091e-01   2.226472e+00
  3867.500   7.932825e-01   2.124069e+00
  3868.000   8.468293e-01   2.081980e+00
  3868.500   8.461114e-01   2.133404e+00
  3869.000   4.153599e-01   2.100099e+00
  3869.500   4.724822e-01   1.916252e+00
  3870.000   1.464036e+00   1.765506e+00
  3870.500   4.922882e-01   1.555974e+00
  3871.000   4.208064e-01   1.348946e+00
  3871.500   8.248652e-01   1.332978e+00
  3872.000   4.412961e-01   1.378571e+00
  3872.500   2.944844e-01   1.332229e+00
  3873.000   6.485873e-01   1.520780e+00
  3873.500   3.998837e-01   1.833999e+00
  3874.000   4.090011e-01   2.111499e+00
  3874.500   1.187153e+00   2.453978e+00
  3875.000   7.382110e-01   2.624280e+00
  3875.500   1.479572e+00   2.600142e+00
  3876.000   1.507464e+00   2.495548e+00
  3876.500   1.023424e+00   2.469297e+00
  3877.000   5.388510e-01   2.312353e+00
  3877.500   8.516002e-01   1.972995e+00
  3878.000   7.661958e-01   1.431865e+00
  3878.500   1.007597e+00   1.261836e+00
  3879.000   4.174920e-01   1.732450e+00
  3879.500   3.791110e-01   2.178318e+00
  3880.000   5.510521e-01   2.216921e+00
  3880.500   1.442046e+00   2.160383e+00
  3881.000   1.275101e+00   2.069720e+00
  3881.500   4.100292e-01   1.852211e+00
  3882.000   1.501593e+00   1.581013e+00
  3882.500   4.888158e-01   1.387986e+00
  3883.000   2.670850e-01   1.523150e+00
  3883.500   5.557604e-01   2.203705e+00
  3884.000   3.448841e-01   2.633911e+00
  3884.500   3.568780e-01   2.479076e+00
