# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference intensities for molecular lines (consistent with
# corresponding lines in palace_lines.fits)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020, cosby+06)
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# I: reference intensity in R
# ID: 13 characters describing upper and lower states (HITRAN2020, cosby+06):
#     1-2: isotopologue (OH, QH, O2, OG, or OQ; G = 17O, Q = 18O)
#     3: upper electronic state (possible prime neglected)
#     4: lower electronic state
#     5: vibrational level of upper state (OH: X = 10, O2: A-F = 10-15)
#     6: vibrational level of lower state (O2: A-F = 10-15)
#     7-8: branch of band
#     9: number of upper electronic substate
#     10: number of lower electronic substate
#     11-12: rotational level of upper state
#     13: OH: parity e or f of upper state, O2: d[ipole] or q[uadrupole]
# chem: chemical species (OH or O2)
# M: molar mass in kg/mol
# Tkin: kinetic temperature in K for Doppler broadening of line
# hlay: height of emission layer in km (H: -1)
# src: 4-digit binary code for source of intensity I:
#      1: I based on X-shooter data (partly noll+23)? 1 = yes, 0 = no
#      2: I based on UVES data from noll+20? 1 = yes, 0 = no
#      3: I based on other data (cosby+06, oliva+15)? 1 = yes, 0 = no
#      4: I based on model (= 1) or direct measurement (= 0)?
# class: label of variability class
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (OH+O2, UVES)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (OH, UVES)
# noll+23: https://doi.org/10.1029/2022JD038275 (OH, X-shooter)
# oliva+15: https://doi.org/10.1051/0004-6361/201526291 (OH, GIANO)
# 
       lam   trans   fH2O          I             ID  chem      M   Tkin  hlay   src  class 
 0.6289198  0.9702  0.001  2.838e+00  OHXX93PP1101f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6289424  0.9637  0.000  6.034e-04  O2bX20RR1234d    O2  0.032  190.0  94.0  1011    O2b 
 0.6289489  0.7173  0.001  1.047e-03  O2bX20PP1200d    O2  0.032  190.0  94.0  1011    O2b 
 0.6289626  0.9685  0.009  3.227e-05  OHXX50QQ2209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6289946  0.9704  0.001  1.440e-03  OHXX60PP1123e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6290002  0.9705  0.001  9.007e-05  OHXX50QQ1109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6290260  0.9705  0.000  4.729e-02  OHXX82PP1112f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6290772  0.9700  0.006  1.208e-01  OHXX93QQ1104f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6291055  0.9654  0.002  6.346e-04  O2bX20RQ1136d    O2  0.032  190.0  94.0  1011    O2b 
 0.6291064  0.9640  0.002  6.438e-04  OHXX60PP2223e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6291137  0.6603  0.000  1.300e-03  O2bX20PQ1302d    O2  0.032  190.0  94.0  1011    O2b 
 0.6291160  0.9039  0.002  1.126e-01  OHXX93QQ1104e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6291959  0.5746  0.002  6.116e-04  O2bX20RR1236d    O2  0.032  190.0  94.0  1011    O2b 
 0.6291962  0.5533  0.004  1.931e-03  O2bX20PP1202d    O2  0.032  190.0  94.0  1011    O2b 
 0.6291968  0.6264  0.009  8.368e-02  OHXX50PP2205f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6292015  0.9530  0.001  2.006e-08  OHXX93SR2115f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6292102  0.9682  0.000  8.371e-02  OHXX50PP2205e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6292138  0.9691  0.000  1.452e-02  OHXX93RR2209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6292183  0.9697  0.000  1.444e-02  OHXX93RR2209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6292590  0.9637  0.089  6.165e-05  OHXX50QQ1109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6293034  0.9706  0.000  6.707e-04  OHXX60PP1123f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6293656  0.9700  0.000  1.807e-02  OHXX93RR1109e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6293820  0.9636  0.001  7.776e-09  OHXX71QQ2222e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6293870  0.9260  0.003  6.380e-04  O2bX20RQ1138d    O2  0.032  190.0  94.0  1011    O2b 
 0.6293903  0.5442  0.000  1.972e-03  O2bX20PQ1304d    O2  0.032  190.0  94.0  1011    O2b 
 0.6293959  0.9548  0.000  1.783e-02  OHXX93RR1109f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6293964  0.9574  0.001  1.779e-08  OHXX71QQ1122f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6294057  0.9686  0.002  8.071e-07  OHXX71QP2122f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6294700  0.4729  0.007  2.522e-03  O2bX20PP1204d    O2  0.032  190.0  94.0  1011    O2b 
 0.6294781  0.9615  0.000  6.160e-04  O2bX20RR1238d    O2  0.032  190.0  94.0  1011    O2b 
 0.6295288  0.9707  0.000  2.439e-03  OHXX50PQ1204f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6295502  0.9707  0.000  2.276e-03  OHXX50PQ1204e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6295820  0.9707  0.000  2.188e-06  OHXX93RQ2110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6296658  0.9700  0.002  2.170e-06  OHXX93RQ2110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6296779  0.9681  0.001  8.420e-06  OHXX82QP2116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6296920  0.4989  0.000  2.270e-03  O2bX20PQ1306d    O2  0.032  190.0  94.0  1011    O2b 
 0.6297669  0.9105  0.003  1.608e-01  OHXX50PP1105e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6297703  0.4430  0.000  2.712e-03  O2bX20PP1206d    O2  0.032  190.0  94.0  1011    O2b 
 0.6298026  0.9704  0.000  1.528e-01  OHXX50PP1105f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6298914  0.9694  0.020  1.818e-09  OHXX60PQ1223e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6299620  0.9708  0.000  1.246e+00  OHXX93PP2202e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6299668  0.9708  0.000  1.245e+00  OHXX93PP2202f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6300009  0.9695  0.001  6.160e-09  OHXX60PQ1223f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6300199  0.5214  0.000  2.213e-03  O2bX20PQ1308d    O2  0.032  190.0  94.0  1011    O2b 
 0.6300280  0.9630  0.000  5.662e-05  OHXX50QP2110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6300388  0.9695  0.000  3.022e-03  OHXX93QP2106e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6300971  0.4647  0.000  2.546e-03  O2bX20PP1208d    O2  0.032  190.0  94.0  1011    O2b 
 0.6301002  0.9013  0.020  3.274e-03  OHXX93QP2106f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6301765  0.9709  0.000  8.244e-09  OHXX71QQ2222f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6302054  0.9709  0.000  1.328e-05  OHXX82QP2116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6302470  0.9709  0.000  1.016e-05  OHXX82PQ1212e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6302480  0.9709  0.000  4.455e-04  OHXX82OP1209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6302618  0.9709  0.000  1.796e-05  OHXX82PQ1212f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6302724  0.9710  0.000  7.126e-05  OHXX50QP2110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6303153  0.9709  0.000  1.936e-08  OHXX50RQ2116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6303457  0.9706  0.000  4.659e-09  OHXX71QR1222f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6303743  0.5610  0.000  1.916e-03  O2bX20PQ1310d    O2  0.032  190.0  94.0  1011    O2b 
 0.6304147  0.9706  0.000  4.985e-03  OHXX93QQ2205f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6304176  0.9706  0.000  4.986e-03  OHXX93QQ2205e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6304298  0.9700  0.000  5.435e-04  OHXX82OP1209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6304507  0.5205  0.000  2.150e-03  O2bX20PP1210d    O2  0.032  190.0  94.0  1011    O2b 
 0.6304752  0.9703  0.001  5.519e-09  OHXX71QQ1122e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6304914  0.9709  0.000  1.864e-08  OHXX50RQ2116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6305318  0.9711  0.000  1.697e-08  OHXX50SR2123e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6306852  0.9710  0.002  5.418e-07  OHXX50QR1209f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6307554  0.6310  0.004  1.526e-03  O2bX20PQ1312d    O2  0.032  190.0  94.0  1011    O2b 
 0.6307670  0.9688  0.000  3.489e-02  OHXX93QQ1105f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6308083  0.9706  0.000  1.775e-06  OQbX20RQ1117d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308110  0.9704  0.000  2.096e-06  OQbX20RQ1116d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308119  0.9703  0.000  1.517e-06  OQbX20RQ1118d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308199  0.9683  0.000  2.484e-06  OQbX20RQ1115d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308219  0.9669  0.000  1.319e-06  OQbX20RQ1119d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308286  0.9009  0.003  3.050e-02  OHXX93QQ1105e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6308310  0.5999  0.000  1.683e-03  O2bX20PP1212d    O2  0.032  190.0  94.0  1011    O2b 
 0.6308352  0.9510  0.003  2.933e-06  OQbX20RQ1114d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308382  0.9641  0.000  1.172e-06  OQbX20RQ1120d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308461  0.9697  0.000  5.407e-07  OHXX82QQ2216e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6308568  0.9708  0.000  3.430e-06  OQbX20RQ1113d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308589  0.9709  0.000  5.532e-07  OHXX50QR1209e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6308608  0.9709  0.000  1.067e-06  OQbX20RQ1121d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308612  0.9709  0.000  3.559e+00  OHXX93PP1102e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6308724  0.9711  0.000  3.557e+00  OHXX93PP1102f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6308846  0.9712  0.000  3.959e-06  OQbX20RQ1112d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308899  0.9712  0.000  9.973e-07  OQbX20RQ1122d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308920  0.9709  0.000  1.644e-06  OQbX20RR1217d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308944  0.9711  0.000  1.932e-06  OQbX20RR1216d    O2  0.034  190.0  94.0  1011    O2b 
 0.6308960  0.9712  0.000  1.411e-06  OQbX20RR1218d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309030  0.9712  0.000  2.276e-06  OQbX20RR1215d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309063  0.9712  0.000  1.231e-06  OQbX20RR1219d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309163  0.9712  0.000  3.747e-07  OHXX82RR2220f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6309179  0.9712  0.000  2.671e-06  OQbX20RR1214d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309187  0.9712  0.000  4.487e-06  OQbX20RQ1111d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309230  0.9712  0.000  1.098e-06  OQbX20RR1220d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309247  0.9709  0.000  1.607e-02  OHXX93QR1202e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6309253  0.9707  0.000  9.536e-07  OQbX20RQ1123d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309307  0.9712  0.000  1.606e-02  OHXX93QR1202f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6309391  0.9713  0.000  3.101e-06  OQbX20RR1213d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309460  0.9713  0.000  1.003e-06  OQbX20RR1221d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309587  0.9713  0.000  1.396e-06  OHXX82QQ1116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6309591  0.9713  0.000  4.979e-06  OQbX20RQ1110d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309666  0.9711  0.000  3.547e-06  OQbX20RR1212d    O2  0.034  190.0  94.0  1011    O2b 
 0.6309754  0.9713  0.000  9.401e-07  OQbX20RR1222d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310003  0.9713  0.001  3.979e-06  OQbX20RR1211d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310057  0.9710  0.004  5.391e-06  OQbX20RQ1109d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310112  0.9707  0.001  9.012e-07  OQbX20RR1223d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310274  0.9713  0.000  4.216e-02  OHXX93QR1201e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6310320  0.9713  0.000  4.215e-02  OHXX93QR1201f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6310345  0.9713  0.000  2.767e-07  OHXX82RR2220e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6310402  0.9713  0.000  4.362e-06  OQbX20RR1210d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310586  0.9712  0.000  5.677e-06  OQbX20RQ1108d    O2  0.034  190.0  94.0  1011    O2b 
 0.6310864  0.9713  0.001  4.650e-06  OQbX20RR1209d    O2  0.034  190.0  94.0  1011    O2b 
 0.6311048  0.9710  0.005  3.107e-05  OHXX71OP1215f    OH  0.017  190.0  87.0  1111   OH6d 
 0.6311177  0.9684  0.039  5.790e-06  OQbX20RQ1107d    O2  0.034  190.0  94.0  1011    O2b 
 0.6311389  0.9710  0.001  4.803e-06  OQbX20RR1208d    O2  0.034  190.0  94.0  1011    O2b 
 0.6311633  0.7074  0.008  1.157e-03  O2bX20PQ1314d    O2  0.032  190.0  94.0  1011    O2b 
 0.6311831  0.9707  0.000  5.693e-06  OQbX20RQ1106d    O2  0.034  190.0  94.0  1011    O2b 
 0.6311975  0.9712  0.000  4.777e-06  OQbX20RR1207d    O2  0.034  190.0  94.0  1011    O2b 
 0.6312382  0.6909  0.004  1.260e-03  O2bX20PP1214d    O2  0.032  190.0  94.0  1011    O2b 
 0.6312443  0.9646  0.000  5.565e-07  OHXX82QQ2216f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6312486  0.9692  0.000  6.995e-09  OHXX71QR1222e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6312548  0.9706  0.000  5.355e-06  OQbX20RQ1105d    O2  0.034  190.0  94.0  1011    O2b 
 0.6312624  0.9711  0.000  4.537e-06  OQbX20RR1206d    O2  0.034  190.0  94.0  1011    O2b 
 0.6312748  0.9713  0.000  8.892e-03  OHXX50OP1202e    OH  0.017  190.0  87.0  1101   OH5a 
 0.6312769  0.9713  0.000  8.883e-03  OHXX50OP1202f    OH  0.017  190.0  87.0  1101   OH5a 
 0.6313247  0.9714  0.000  4.303e-03  OHXX93QR1203e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6313274  0.9715  0.000  4.297e-03  OHXX93QR1203f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6313329  0.9715  0.000  4.768e-06  OQbX20RQ1104d    O2  0.034  190.0  94.0  1011    O2b 
 0.6313336  0.9715  0.000  4.063e-06  OQbX20RR1205d    O2  0.034  190.0  94.0  1011    O2b 
 0.6313895  0.9715  0.000  5.181e-03  OHXX93RR2210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6313997  0.9714  0.001  5.140e-03  OHXX93RR2210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6314109  0.9713  0.003  3.348e-06  OQbX20RR1204d    O2  0.034  190.0  94.0  1011    O2b 
 0.6314174  0.9705  0.016  3.937e-06  OQbX20RQ1103d    O2  0.034  190.0  94.0  1011    O2b 
 0.6314896  0.9715  0.001  3.916e-04  OHXX50RR2216f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6314944  0.9715  0.000  2.408e-06  OQbX20RR1203d    O2  0.034  190.0  94.0  1011    O2b 
 0.6315088  0.9715  0.000  2.890e-06  OQbX20RQ1102d    O2  0.034  190.0  94.0  1011    O2b 
 0.6315286  0.9716  0.000  3.340e-04  OHXX50RR2216e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315514  0.9715  0.000  6.908e-03  OHXX93RR1110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315642  0.9715  0.000  6.186e-07  OHXX82QQ1116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315681  0.9715  0.001  4.135e-04  OHXX50RR1116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315842  0.9708  0.000  1.274e-06  OQbX20RR1202d    O2  0.034  190.0  94.0  1011    O2b 
 0.6315915  0.9680  0.002  6.796e-03  OHXX93RR1110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315915  0.9680  0.002  2.316e-05  OHXX50QQ2210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315927  0.9661  0.001  2.632e-08  OHXX50SR2123f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6315982  0.7961  0.003  8.757e-04  O2bX20PQ1316d    O2  0.032  190.0  94.0  1011    O2b 
 0.6316080  0.9700  0.001  1.507e-06  OQbX20RQ1101d    O2  0.034  190.0  94.0  1011    O2b 
 0.6316328  0.9715  0.001  4.803e-05  OHXX71OP1215e    OH  0.017  190.0  87.0  1111   OH6d 
 0.6316375  0.9715  0.000  3.455e-04  OHXX50RR1116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6316724  0.7796  0.000  9.442e-04  O2bX20PP1216d    O2  0.032  190.0  94.0  1011    O2b 
 0.6317165  0.9716  0.000  6.172e-05  OHXX50QQ1110f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6317414  0.9717  0.001  2.343e-05  OHXX50QQ2210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6318908  0.9687  0.042  2.694e-06  OQbX20PP1200d    O2  0.034  190.0  94.0  1011    O2b 
 0.6319195  0.9669  0.068  2.300e-06  OQbX20PQ1301d    O2  0.034  190.0  94.0  1011    O2b 
 0.6320054  0.9718  0.000  3.964e-06  OQbX20PP1201d    O2  0.034  190.0  94.0  1011    O2b 
 0.6320147  0.9718  0.000  6.955e-04  OHXX50PQ1205f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6320340  0.9717  0.000  3.975e-05  OHXX50QQ1110e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6320377  0.9717  0.000  6.094e-04  OHXX50PQ1205e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6320436  0.9715  0.000  3.474e-06  OQbX20PQ1302d    O2  0.034  190.0  94.0  1011    O2b 
 0.6320602  0.8575  0.001  6.952e-04  O2bX20PQ1318d    O2  0.032  190.0  94.0  1011    O2b 
 0.6321263  0.9700  0.001  5.083e-06  OQbX20PP1202d    O2  0.034  190.0  94.0  1011    O2b 
 0.6321316  0.9430  0.001  4.396e-09  OHXX82QR1216f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6321338  0.8514  0.000  7.436e-04  O2bX20PP1218d    O2  0.032  190.0  94.0  1011    O2b 
 0.6321633  0.9668  0.070  3.318e-09  OHXX93SR2116e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6321722  0.9654  0.086  4.478e-06  OQbX20PQ1303d    O2  0.034  190.0  94.0  1011    O2b 
 0.6321938  0.9718  0.002  7.684e-04  OHXX93QR1204f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6321997  0.9719  0.001  7.703e-04  OHXX93QR1204e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6322534  0.9720  0.000  5.996e-06  OQbX20PP1203d    O2  0.034  190.0  94.0  1011    O2b 
 0.6322629  0.9719  0.002  5.048e-07  OHXX93RQ2111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6323065  0.9671  0.070  5.258e-06  OQbX20PQ1304d    O2  0.034  190.0  94.0  1011    O2b 
 0.6323138  0.9711  0.015  1.201e+00  OHXX93PP2203e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6323154  0.9714  0.009  1.200e+00  OHXX93PP2203f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6323321  0.9720  0.001  4.004e-02  OHXX50PP2206f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6323525  0.9721  0.000  3.694e-02  OHXX50PP2206e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6323618  0.9721  0.000  4.995e-07  OHXX93RQ2111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6323867  0.9718  0.002  6.669e-06  OQbX20PP1204d    O2  0.034  190.0  94.0  1011    O2b 
 0.6324468  0.9721  0.001  5.791e-06  OQbX20PQ1305d    O2  0.034  190.0  94.0  1011    O2b 
 0.6324609  0.9721  0.001  1.697e-03  OHXX93QQ2206e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6324724  0.9722  0.000  1.699e-03  OHXX93QQ2206f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6325262  0.9718  0.002  7.070e-06  OQbX20PP1205d    O2  0.034  190.0  94.0  1011    O2b 
 0.6325495  0.9018  0.015  5.991e-04  O2bX20PQ1320d    O2  0.032  190.0  94.0  1011    O2b 
 0.6325819  0.9719  0.004  3.842e-09  OHXX93SR2116f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6325932  0.9721  0.002  6.068e-06  OQbX20PQ1306d    O2  0.034  190.0  94.0  1011    O2b 
 0.6326075  0.9720  0.001  5.181e-09  OHXX82QR1216e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6326224  0.9029  0.001  6.370e-04  O2bX20PP1220d    O2  0.032  190.0  94.0  1011    O2b 
 0.6326720  0.9721  0.000  7.211e-06  OQbX20PP1206d    O2  0.034  190.0  94.0  1011    O2b 
 0.6326740  0.9717  0.001  1.445e-03  OHXX93QP2107e    OH  0.017  190.0  87.0  1101   OH8c 
 0.6327457  0.9724  0.000  6.108e-06  OQbX20PQ1307d    O2  0.034  190.0  94.0  1011    O2b 
 0.6327635  0.9724  0.000  1.623e-03  OHXX93QP2107f    OH  0.017  190.0  87.0  1101   OH8c 
 0.6328018  0.9723  0.001  9.722e-03  OHXX93QQ1106f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6328241  0.9720  0.004  7.110e-06  OQbX20PP1207d    O2  0.034  190.0  94.0  1011    O2b 
 0.6328315  0.9719  0.008  6.385e-02  OHXX50PP1106e    OH  0.017  190.0  87.0  1101   OH5b 
 0.6328763  0.9725  0.000  5.842e-02  OHXX50PP1106f    OH  0.017  190.0  87.0  1101   OH5b 
 0.6328914  0.9725  0.000  7.976e-03  OHXX93QQ1106e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6329045  0.9725  0.000  5.940e-06  OQbX20PQ1308d    O2  0.034  190.0  94.0  1011    O2b 
 0.6329824  0.9725  0.000  6.801e-06  OQbX20PP1208d    O2  0.034  190.0  94.0  1011    O2b 
 0.6330662  0.9373  0.000  5.607e-04  O2bX20PQ1322d    O2  0.032  190.0  94.0  1011    O2b 
 0.6330695  0.9699  0.000  5.603e-06  OQbX20PQ1309d    O2  0.034  190.0  94.0  1011    O2b 
 0.6331386  0.9353  0.006  5.928e-04  O2bX20PP1222d    O2  0.032  190.0  94.0  1011    O2b 
 0.6331470  0.9721  0.004  6.332e-06  OQbX20PP1209d    O2  0.034  190.0  94.0  1011    O2b 
 0.6331498  0.9722  0.003  2.970e+00  OHXX93PP1103e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6331513  0.9720  0.002  4.914e-05  OHXX50QP2111e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6331684  0.9725  0.004  2.966e+00  OHXX93PP1103f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6331753  0.9711  0.028  6.230e-02  OHXX93PQ1201f    OH  0.017  190.0  87.0  1101   OH9a 
 0.6331853  0.9725  0.003  6.231e-02  OHXX93PQ1201e    OH  0.017  190.0  87.0  1101   OH9a 
 0.6332407  0.9728  0.000  5.146e-06  OQbX20PQ1310d    O2  0.034  190.0  94.0  1011    O2b 
 0.6332884  0.9728  0.001  3.520e-07  OHXX50QR1210f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6333178  0.9724  0.007  5.753e-06  OQbX20PP1210d    O2  0.034  190.0  94.0  1011    O2b 
 0.6334182  0.9729  0.001  4.615e-06  OQbX20PQ1311d    O2  0.034  190.0  94.0  1011    O2b 
 0.6334526  0.9729  0.001  6.427e-05  OHXX50QP2111f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6334950  0.9706  0.035  5.113e-06  OQbX20PP1211d    O2  0.034  190.0  94.0  1011    O2b 
 0.6335055  0.9724  0.010  7.903e-05  OHXX93QR1205f    OH  0.017  190.0  87.0  1101   OH9b 
 0.6335113  0.9728  0.003  3.611e-07  OHXX50QR1210e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6335256  0.9729  0.001  7.935e-05  OHXX93QR1205e    OH  0.017  190.0  87.0  1101   OH9b 
 0.6336020  0.9729  0.000  4.055e-06  OQbX20PQ1312d    O2  0.034  190.0  94.0  1011    O2b 
 0.6336107  0.9559  0.000  5.544e-04  O2bX20PQ1324d    O2  0.032  190.0  94.0  1011    O2b 
 0.6336784  0.9719  0.005  4.457e-06  OQbX20PP1212d    O2  0.034  190.0  94.0  1011    O2b 
 0.6336825  0.9551  0.002  5.833e-04  O2bX20PP1224d    O2  0.032  190.0  94.0  1011    O2b 
 0.6337579  0.9731  0.002  5.630e-09  OHXX50RQ2117f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6337921  0.9726  0.009  3.501e-06  OQbX20PQ1313d    O2  0.034  190.0  94.0  1011    O2b 
 0.6338682  0.9733  0.000  3.823e-06  OQbX20PP1213d    O2  0.034  190.0  94.0  1011    O2b 
 0.6339487  0.9733  0.001  1.646e-03  OHXX93RR2211f    OH  0.017  190.0  87.0  1101   OH6d 
 0.6339529  0.9734  0.000  5.391e-09  OHXX50RQ2117e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6339657  0.9734  0.000  1.629e-03  OHXX93RR2211e    OH  0.017  190.0  87.0  1101   OH6d 
 0.6339885  0.9734  0.000  2.983e-06  OQbX20PQ1314d    O2  0.034  190.0  94.0  1011    O2b 
 0.6340642  0.9734  0.002  3.237e-06  OQbX20PP1214d    O2  0.034  190.0  94.0  1011    O2b 
