# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra with atmospheric extinction for the total emission
# and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: air wavelength in µm
# f{species}: flux in R/nm with atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam     fall    dfall      fOH     dfOH      fO2     dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 0.3134     2.87     1.18     0.00     0.00     2.40     0.96   0.16   0.08  0.31   0.13   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3135     2.86     1.18     0.00     0.00     2.39     0.96   0.16   0.08  0.31   0.13   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3136     2.87     1.18     0.00     0.00     2.40     0.97   0.16   0.08  0.31   0.13   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3137     2.90     1.19     0.00     0.00     2.42     0.97   0.16   0.08  0.32   0.13   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3138     2.93     1.20     0.00     0.00     2.45     0.98   0.16   0.08  0.32   0.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3139     2.97     1.22     0.00     0.00     2.48     1.00   0.17   0.08  0.32   0.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3140     3.05     1.25     0.00     0.00     2.55     1.03   0.17   0.08  0.33   0.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3141     3.28     1.34     0.00     0.00     2.78     1.12   0.17   0.09  0.33   0.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3142     3.79     1.55     0.00     0.00     3.29     1.32   0.17   0.09  0.34   0.14   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3143     4.51     1.84     0.00     0.00     3.99     1.61   0.17   0.09  0.34   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3144     5.02     2.04     0.00     0.00     4.49     1.81   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3145     5.17     2.11     0.00     0.00     4.64     1.87   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3146     5.18     2.11     0.00     0.00     4.65     1.87   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3147     5.19     2.12     0.00     0.00     4.66     1.88   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3148     5.16     2.10     0.00     0.00     4.63     1.86   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3149     5.05     2.06     0.00     0.00     4.52     1.82   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3150     4.94     2.01     0.00     0.00     4.40     1.77   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3151     4.71     1.92     0.00     0.00     4.18     1.68   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3152     4.40     1.80     0.00     0.00     3.87     1.56   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3153     4.30     1.76     0.00     0.00     3.78     1.52   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3154     4.27     1.74     0.00     0.00     3.75     1.51   0.18   0.09  0.34   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3155     3.92     1.60     0.00     0.00     3.40     1.37   0.17   0.09  0.34   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3156     3.46     1.42     0.00     0.00     2.94     1.18   0.17   0.09  0.34   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3157     3.21     1.32     0.00     0.00     2.68     1.08   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3158     3.16     1.30     0.00     0.00     2.63     1.06   0.18   0.09  0.35   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3159     3.19     1.31     0.00     0.00     2.65     1.07   0.18   0.09  0.36   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3160     3.22     1.32     0.00     0.00     2.68     1.08   0.18   0.09  0.36   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3161     3.26     1.34     0.00     0.00     2.72     1.09   0.18   0.09  0.36   0.15   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3162     3.34     1.37     0.00     0.00     2.78     1.12   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3163     3.44     1.41     0.00     0.00     2.88     1.16   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3164     3.50     1.44     0.00     0.00     2.94     1.18   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3165     3.48     1.43     0.00     0.00     2.91     1.17   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3166     3.42     1.40     0.00     0.00     2.85     1.15   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3167     3.40     1.40     0.00     0.00     2.83     1.14   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3168     3.46     1.42     0.00     0.00     2.89     1.16   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3169     3.57     1.46     0.00     0.00     3.00     1.21   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3170     3.62     1.49     0.00     0.00     3.06     1.23   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3171     3.54     1.45     0.00     0.00     2.98     1.20   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3172     3.41     1.40     0.00     0.00     2.85     1.15   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3173     3.33     1.37     0.00     0.00     2.76     1.11   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3174     3.29     1.35     0.00     0.00     2.72     1.10   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3175     3.26     1.34     0.00     0.00     2.70     1.09   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3176     3.25     1.33     0.00     0.00     2.69     1.08   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3177     3.26     1.34     0.00     0.00     2.70     1.09   0.19   0.09  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3178     3.28     1.35     0.00     0.00     2.72     1.09   0.19   0.10  0.37   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3179     3.31     1.36     0.00     0.00     2.74     1.10   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3180     3.34     1.37     0.00     0.00     2.76     1.11   0.19   0.10  0.38   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3181     3.36     1.38     0.00     0.00     2.78     1.12   0.19   0.10  0.39   0.16   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3182     3.39     1.39     0.00     0.00     2.81     1.13   0.20   0.10  0.39   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3183     3.43     1.41     0.00     0.00     2.84     1.14   0.20   0.10  0.39   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3184     3.46     1.42     0.00     0.00     2.86     1.15   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3185     3.48     1.43     0.00     0.00     2.88     1.16   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3186     3.50     1.44     0.00     0.00     2.89     1.16   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3187     3.51     1.44     0.00     0.00     2.90     1.17   0.20   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3188     3.53     1.45     0.00     0.00     2.91     1.17   0.20   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3189     3.54     1.45     0.00     0.00     2.92     1.18   0.21   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3190     3.54     1.46     0.00     0.00     2.92     1.18   0.21   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3191     3.53     1.45     0.00     0.00     2.91     1.17   0.20   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3192     3.50     1.44     0.00     0.00     2.89     1.16   0.20   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3193     3.46     1.42     0.00     0.00     2.85     1.15   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3194     3.42     1.41     0.00     0.00     2.82     1.14   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3195     3.40     1.40     0.00     0.00     2.81     1.13   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3196     3.40     1.40     0.00     0.00     2.80     1.13   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3197     3.40     1.40     0.00     0.00     2.80     1.13   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3198     3.39     1.40     0.00     0.00     2.80     1.13   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3199     3.41     1.40     0.00     0.00     2.82     1.13   0.20   0.10  0.39   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3200     3.48     1.43     0.00     0.00     2.89     1.16   0.20   0.10  0.39   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3201     3.63     1.49     0.00     0.00     3.04     1.22   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3202     3.86     1.58     0.00     0.00     3.25     1.31   0.20   0.10  0.40   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3203     4.11     1.69     0.00     0.00     3.50     1.41   0.20   0.10  0.41   0.17   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3204     4.38     1.79     0.00     0.00     3.76     1.51   0.20   0.10  0.41   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3205     4.63     1.90     0.00     0.00     4.01     1.61   0.21   0.10  0.41   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3206     4.91     2.01     0.00     0.00     4.29     1.73   0.21   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3207     5.33     2.18     0.00     0.00     4.70     1.89   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3208     6.03     2.46     0.00     0.00     5.40     2.17   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3209     6.95     2.83     0.00     0.00     6.31     2.54   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3210     7.73     3.14     0.00     0.00     7.09     2.85   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3211     8.13     3.30     0.00     0.00     7.48     3.01   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3212     8.16     3.31     0.00     0.00     7.51     3.02   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3213     7.96     3.24     0.00     0.00     7.32     2.94   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3214     7.75     3.15     0.00     0.00     7.10     2.86   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3215     7.58     3.08     0.00     0.00     6.93     2.79   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3216     7.33     2.98     0.00     0.00     6.69     2.69   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3217     7.00     2.85     0.00     0.00     6.36     2.56   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3218     6.81     2.77     0.00     0.00     6.18     2.49   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3219     6.75     2.75     0.00     0.00     6.12     2.46   0.21   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3220     6.63     2.70     0.00     0.00     6.02     2.42   0.20   0.10  0.41   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3221     6.59     2.68     0.00     0.00     5.97     2.40   0.20   0.10  0.41   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3222     6.51     2.65     0.00     0.00     5.89     2.37   0.20   0.10  0.41   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3223     6.09     2.48     0.00     0.00     5.47     2.20   0.21   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3224     5.50     2.24     0.00     0.00     4.87     1.96   0.21   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3225     5.08     2.07     0.00     0.00     4.46     1.79   0.20   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3226     4.88     1.99     0.00     0.00     4.26     1.71   0.20   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3227     4.82     1.97     0.00     0.00     4.19     1.69   0.20   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3228     4.85     1.98     0.00     0.00     4.23     1.70   0.21   0.10  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3229     4.95     2.03     0.00     0.00     4.32     1.74   0.21   0.11  0.42   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3230     5.03     2.06     0.00     0.00     4.39     1.77   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3231     5.01     2.05     0.00     0.00     4.36     1.76   0.21   0.11  0.43   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3232     4.95     2.02     0.00     0.00     4.29     1.73   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3233     4.91     2.01     0.00     0.00     4.26     1.71   0.22   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3234     4.94     2.02     0.00     0.00     4.28     1.72   0.22   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3235     5.00     2.04     0.00     0.00     4.33     1.74   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3236     5.01     2.05     0.00     0.00     4.34     1.75   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3237     4.89     2.00     0.00     0.00     4.22     1.70   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3238     4.70     1.93     0.00     0.00     4.03     1.62   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3239     4.49     1.84     0.00     0.00     3.82     1.54   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3240     4.26     1.75     0.00     0.00     3.59     1.45   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3241     4.04     1.66     0.00     0.00     3.37     1.36   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3242     3.87     1.59     0.00     0.00     3.21     1.29   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3243     3.76     1.55     0.00     0.00     3.10     1.25   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3244     3.68     1.51     0.00     0.00     3.02     1.21   0.22   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3245     3.61     1.48     0.00     0.00     2.95     1.19   0.22   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3246     3.54     1.46     0.00     0.00     2.89     1.16   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3247     3.48     1.43     0.00     0.00     2.84     1.14   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3248     3.46     1.42     0.00     0.00     2.82     1.13   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3249     3.47     1.43     0.00     0.00     2.83     1.14   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3250     3.51     1.45     0.00     0.00     2.87     1.16   0.21   0.11  0.43   0.18   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3251     3.57     1.47     0.00     0.00     2.93     1.18   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3252     3.63     1.49     0.00     0.00     2.98     1.20   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3253     3.68     1.51     0.00     0.00     3.03     1.22   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3254     3.74     1.54     0.00     0.00     3.08     1.24   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3255     3.80     1.56     0.00     0.00     3.15     1.27   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3256     3.92     1.61     0.00     0.00     3.27     1.32   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3257     4.17     1.71     0.00     0.00     3.51     1.41   0.22   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3258     4.54     1.86     0.00     0.00     3.87     1.56   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3259     4.90     2.01     0.00     0.00     4.23     1.70   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3260     5.13     2.10     0.00     0.00     4.46     1.79   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3261     5.29     2.16     0.00     0.00     4.61     1.86   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3262     5.41     2.21     0.00     0.00     4.73     1.90   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3263     5.48     2.24     0.00     0.00     4.80     1.93   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3264     5.53     2.26     0.00     0.00     4.84     1.95   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3265     5.47     2.23     0.00     0.00     4.78     1.93   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3266     5.21     2.13     0.00     0.00     4.53     1.82   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3267     4.92     2.02     0.00     0.00     4.24     1.71   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3268     4.77     1.95     0.00     0.00     4.09     1.64   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3269     4.70     1.93     0.00     0.00     4.02     1.62   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3270     4.69     1.92     0.00     0.00     4.01     1.61   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3271     4.78     1.96     0.00     0.00     4.10     1.65   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3272     4.79     1.96     0.00     0.00     4.12     1.66   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3273     4.54     1.86     0.00     0.00     3.86     1.56   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3274     4.27     1.75     0.00     0.00     3.60     1.45   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3275     4.25     1.74     0.00     0.00     3.58     1.44   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3276     4.26     1.75     0.00     0.00     3.59     1.45   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3277     4.06     1.67     0.00     0.00     3.40     1.37   0.21   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3278     3.85     1.58     0.00     0.00     3.19     1.28   0.21   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3279     3.97     1.63     0.00     0.00     3.31     1.33   0.21   0.11  0.44   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3280     4.42     1.81     0.00     0.00     3.77     1.52   0.21   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3281     4.82     1.97     0.00     0.00     4.16     1.67   0.21   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3282     4.82     1.97     0.00     0.00     4.16     1.67   0.21   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3283     4.63     1.90     0.00     0.00     3.96     1.59   0.22   0.11  0.45   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3284     4.64     1.90     0.00     0.00     3.97     1.60   0.22   0.11  0.46   0.19   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3285     4.97     2.03     0.00     0.00     4.29     1.73   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3286     5.43     2.22     0.00     0.00     4.75     1.91   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 0.3287     5.78     2.36     0.00     0.00     5.09     2.05   0.22   0.11  0.46   0.20   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
