# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# OH level populations from measured reference intensities of Lambda doublets
# (based on X-shooter/UVES data) that were used for the OH population model
# 
# Column names:
# lam: central vacuum wavelength in µm (HITRAN2020)
# dlam: distance of Lambda doublet components from lam in µm
# ID: 12 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# vi: vibrational level of upper state
# Fi: electronic substate of upper state (1 or 2)
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# Aijc: corrected Einstein-A coefficient in 1/s (see pmd_corrA_Ohbands.dat
#       for branch and band corrections)
# gi: statistical weight (HITRAN2020)
# I: measured reference intensity in R
# src: source of I: x = X-shooter-based climatology (partly from noll+23),
#      u = UVES mean spectrum (noll+20), c = UVES mean spectrum (cosby+06)
# y: natural logarithm of population in Rs, i.e. ln(I/(Aijc*gi))
# 
# References:
# cosby+06: https://doi.org/10.1029/2006JA012023 (only vi = 10)
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# noll+20: https://doi.org/10.5194/acp-20-5269-2020 (< 1.05 µm)
# noll+23: https://doi.org/10.1029/2022JD038275 (> 1.005 µm)
# 
      lam      dlam            ID  vi  Fi  Ni         Ei        Aij       Aijc   gi          I  src       y 
 1.323652  0.000041  OHXX85PP1104   8   1   4  24201.656  1.861e+01  1.897e+01   40  1.188e+03    x   0.448 
 1.327851  0.000168  OHXX74PP1112   7   1  12  23634.406  1.412e+01  1.435e+01  104  6.378e+01    x  -3.153 
 1.330191  0.000017  OHXX85PP2205   8   2   5  24410.121  1.990e+01  2.032e+01   40  3.325e+02    x  -0.894 
 1.332469  0.000055  OHXX85PP1105   8   1   5  24334.235  1.917e+01  1.957e+01   48  6.125e+02    x  -0.428 
 1.340124  0.000028  OHXX85PP2206   8   2   6  24559.083  2.014e+01  2.059e+01   48  2.051e+02    x  -1.573 
 1.342155  0.000070  OHXX85PP1106   8   1   6  24491.188  1.963e+01  2.007e+01   56  3.365e+02    x  -1.206 
 1.350912  0.000040  OHXX85PP2207   8   2   7  24733.739  2.040e+01  2.089e+01   56  1.267e+02    x  -2.223 
 1.352735  0.000087  OHXX85PP1107   8   1   7  24672.423  2.003e+01  2.051e+01   64  1.856e+02    x  -1.956 
 1.384211  0.000019  OHXX96QQ1102   9   1   2  26242.186  1.078e+01  1.074e+01   24  1.002e+03    x   1.358 
 1.386832  0.000044  OHXX96QQ1103   9   1   3  26321.325  5.735e+00  5.419e+00   32  4.121e+02    x   0.866 
 1.388782  0.000083  OHXX85PP2210   8   2  10  25407.157  2.117e+01  2.178e+01   80  5.229e+01    x  -3.506 
 1.397690  0.000033  OHXX20RR1107   2   1   7   7923.025  2.563e+00  2.543e+00   64  6.258e+01    x  -0.956 
 1.398589  0.000008  OHXX96PP2202   9   2   2  26355.564  2.851e+01  2.897e+01   16  8.842e+02    x   0.646 
 1.402222  0.000019  OHXX96PP1102   9   1   2  26242.186  2.352e+01  2.390e+01   24  2.350e+03    x   1.411 
 1.403390  0.000101  OHXX85PP2211   8   2  11  25679.816  2.141e+01  2.206e+01   88  6.274e+01    x  -3.432 
 1.405887  0.000016  OHXX20RR2205   2   2   5   7542.319  2.849e+00  2.835e+00   40  2.005e+02    x   0.570 
 1.408671  0.000024  OHXX20RR1104   2   1   4   7301.045  2.738e+00  2.729e+00   40  9.367e+02    x   2.149 
 1.410270  0.000031  OHXX96PP1103   9   1   3  26321.325  2.531e+01  2.576e+01   32  1.793e+03    x   0.777 
 1.413400  0.000019  OHXX20RR1103   2   1   3   7158.961  2.577e+00  2.572e+00   32  1.950e+03    x   3.165 
 1.418606  0.000012  OHXX20RR1102   2   1   2   7049.203  2.018e+00  2.018e+00   24  2.557e+03    x   3.967 
 1.426637  0.000016  OHXX96PP2205   9   2   5  26625.808  2.823e+01  2.882e+01   40  3.201e+02    x  -1.281 
 1.429293  0.000061  OHXX96PP1105   9   1   5  26548.200  2.718e+01  2.774e+01   48  5.989e+02    x  -0.799 
 1.434200  0.000031  OHXX20QQ2201   2   2   1   7098.898  2.757e+00  2.852e+00    8  7.832e+02    x   3.536 
 1.435672  0.000039  OHXX20QQ1102   2   1   2   7049.203  1.937e+00  1.899e+00   24  2.425e+03    x   3.974 
 1.451896  0.000016  OHXX20PP1101   2   1   1   6971.369  3.642e+00  3.637e+00   16  5.539e+03    x   4.556 
 1.456398  0.000004  OHXX20PP2202   2   2   2   7155.162  5.354e+00  5.355e+00   16  2.062e+03    x   3.181 
 1.460483  0.000029  OHXX20PP1102   2   1   2   7049.203  4.474e+00  4.475e+00   24  5.553e+03    x   3.946 
 1.463710  0.000056  OHXX96PP2208   9   2   8  27116.991  2.928e+01  3.002e+01   64  5.941e+01    x  -3.476 
 1.464538  0.000033  OHXX31RR1108   3   1   8  11386.131  6.549e+00  6.487e+00   72  4.568e+01    x  -2.325 
 1.465690  0.000120  OHXX96PP1108   9   1   8  27059.446  2.888e+01  2.961e+01   72  8.647e+01    x  -3.205 
 1.466507  0.000008  OHXX20PP2203   2   2   3   7248.295  5.301e+00  5.311e+00   24  1.463e+03    x   2.441 
 1.469844  0.000044  OHXX20PP1103   2   1   3   7158.961  4.837e+00  4.846e+00   32  3.624e+03    x   3.151 
 1.474001  0.000029  OHXX31RR1105   3   1   5  10695.260  7.419e+00  7.383e+00   48  6.968e+02    x   0.676 
 1.475559  0.000016  OHXX31RR2205   3   2   5  10763.270  7.721e+00  7.683e+00   40  2.981e+02    x  -0.031 
 1.477239  0.000020  OHXX20PP2204   2   2   4   7377.584  5.338e+00  5.356e+00   32  7.824e+02    x   1.518 
 1.478374  0.000025  OHXX31RR1104   3   1   4  10527.508  7.410e+00  7.386e+00   40  1.543e+03    x   1.653 
 1.479983  0.000059  OHXX20PP1104   2   1   4   7301.045  5.061e+00  5.078e+00   40  1.651e+03    x   2.095 
 1.480579  0.000009  OHXX31RR2204   3   2   4  10605.458  7.879e+00  7.853e+00   32  7.243e+02    x   1.059 
 1.483309  0.000019  OHXX31RR1103   3   1   3  10390.981  6.978e+00  6.965e+00   32  3.177e+03    x   2.657 
 1.486440  0.000000  OHXX31RR2203   3   2   3  10481.652  7.750e+00  7.736e+00   24  1.331e+03    x   1.969 
 1.488770  0.000012  OHXX31RR1102   3   1   2  10285.453  5.468e+00  5.467e+00   24  4.269e+03    x   3.482 
 1.490903  0.000075  OHXX20PP1105   2   1   5   7475.706  5.228e+00  5.253e+00   48  5.677e+02    x   0.812 
 1.493188  0.000009  OHXX31RR2202   3   2   2  10392.511  6.782e+00  6.781e+00   16  1.500e+03    x   2.627 
 1.500674  0.000048  OHXX20PP2206   2   2   6   7741.857  5.490e+00  5.525e+00   48  1.180e+02    x  -0.809 
 1.502606  0.000091  OHXX20PP1106   2   1   6   7683.043  5.364e+00  5.399e+00   56  1.712e+02    x  -0.569 
 1.505555  0.000011  OHXX31QQ1101   3   1   1  10210.567  1.299e+01  1.343e+01   16  1.162e+04    x   3.990 
 1.506897  0.000039  OHXX31QQ1102   3   1   2  10285.453  5.284e+00  5.183e+00   24  3.760e+03    x   3.409 
 1.508827  0.000088  OHXX31QQ1103   3   1   3  10390.981  2.772e+00  2.578e+00   32  1.005e+03    x   2.500 
 1.513443  0.000062  OHXX20PP2207   2   2   7   7975.619  5.574e+00  5.619e+00   56  4.518e+01    x  -1.941 
 1.518714  0.000013  OHXX31PP2201   3   2   1  10338.686  1.553e+01  1.551e+01    8  2.610e+03    x   3.046 
 1.524095  0.000017  OHXX31PP1101   3   1   1  10210.567  9.896e+00  9.883e+00   16  8.647e+03    x   4.002 
 1.528779  0.000004  OHXX31PP2202   3   2   2  10392.511  1.457e+01  1.458e+01   16  3.286e+03    x   2.646 
 1.533240  0.000030  OHXX31PP1102   3   1   2  10285.453  1.216e+01  1.216e+01   24  9.068e+03    x   3.436 
 1.539534  0.000008  OHXX31PP2203   3   2   3  10481.652  1.443e+01  1.445e+01   24  2.552e+03    x   1.996 
 1.543216  0.000046  OHXX31PP1103   3   1   3  10390.981  1.315e+01  1.317e+01   32  6.082e+03    x   2.669 
 1.543878  0.000027  OHXX42RR2207   4   2   7  14219.052  1.263e+01  1.253e+01   56  9.916e+01    x  -1.957 
 1.546213  0.000032  OHXX42RR1106   4   1   6  13943.122  1.291e+01  1.283e+01   56  2.421e+02    x  -1.088 
 1.547422  0.000023  OHXX42RR2206   4   2   6  14004.683  1.330e+01  1.322e+01   48  1.568e+02    x  -1.398 
 1.550086  0.000029  OHXX42RR1105   4   1   5  13752.298  1.327e+01  1.321e+01   48  7.147e+02    x   0.120 
 1.550977  0.000021  OHXX31PP2204   3   2   4  10605.458  1.453e+01  1.457e+01   32  1.393e+03    x   1.094 
 1.551788  0.000017  OHXX42RR2205   4   2   5  13821.765  1.384e+01  1.378e+01   40  4.482e+02    x  -0.207 
 1.554033  0.000062  OHXX31PP1104   3   1   4  10527.508  1.376e+01  1.381e+01   40  3.116e+03    x   1.730 
 1.554614  0.000025  OHXX42RR1104   4   1   4  13591.426  1.327e+01  1.323e+01   40  1.925e+03    x   1.291 
 1.557016  0.000009  OHXX42RR2204   4   2   4  13670.835  1.415e+01  1.410e+01   32  9.119e+02    x   0.704 
 1.559763  0.000019  OHXX42RR1103   4   1   3  13460.434  1.251e+01  1.248e+01   32  3.718e+03    x   2.231 
 1.570254  0.000009  OHXX42RR2202   4   2   2  13467.295  1.221e+01  1.221e+01   16  1.762e+03    x   2.199 
 1.576033  0.000050  OHXX31PP2206   3   2   6  10954.477  1.494e+01  1.504e+01   48  2.552e+02    x  -1.040 
 1.578213  0.000097  OHXX31PP1106   3   1   6  10894.322  1.460e+01  1.469e+01   56  4.096e+02    x  -0.697 
 1.583327  0.000011  OHXX42QQ1101   4   1   1  13287.184  2.341e+01  2.422e+01   16  1.280e+04    x   3.497 
 1.584806  0.000040  OHXX42QQ1102   4   1   2  13359.125  9.551e+00  9.368e+00   24  4.332e+03    x   2.958 
 1.586249  0.000062  OHXX42QQ2203   4   2   3  13552.475  1.445e+00  1.344e+00   24  1.484e+02    x   1.526 
 1.586931  0.000090  OHXX42QQ1103   4   1   3  13460.434  5.021e+00  4.669e+00   32  1.270e+03    x   2.140 
 1.591592  0.000116  OHXX31PP1107   3   1   7  11124.658  1.492e+01  1.504e+01   64  1.632e+02    x  -1.775 
 1.597260  0.000014  OHXX42PP2201   4   2   1  13415.884  2.801e+01  2.797e+01    8  2.893e+03    x   2.559 
 1.603083  0.000017  OHXX42PP1101   4   1   1  13287.184  1.782e+01  1.780e+01   16  9.653e+03    x   3.523 
 1.604209  0.000082  OHXX31PP2208   3   2   8  11434.881  1.540e+01  1.554e+01   64  9.112e+01    x  -2.390 
 1.605850  0.000135  OHXX31PP1108   3   1   8  11386.131  1.520e+01  1.535e+01   72  1.015e+02    x  -2.387 
 1.607975  0.000005  OHXX42PP2202   4   2   2  13467.295  2.629e+01  2.629e+01   16  3.706e+03    x   2.176 
 1.612861  0.000032  OHXX42PP1102   4   1   2  13359.125  2.191e+01  2.191e+01   24  1.040e+04    x   2.984 
 1.619462  0.000007  OHXX42PP2203   4   2   3  13552.475  2.603e+01  2.608e+01   24  3.008e+03    x   1.570 
 1.621006  0.000156  OHXX31PP1109   3   1   9  11678.518  1.545e+01  1.562e+01   80  1.156e+02    x  -2.380 
 1.623538  0.000048  OHXX42PP1103   4   1   3  13460.434  2.371e+01  2.375e+01   32  7.106e+03    x   2.235 
 1.627973  0.000028  OHXX53RR2207   5   2   7  17097.086  1.860e+01  1.845e+01   56  1.012e+02    x  -2.324 
 1.631716  0.000021  OHXX42PP2204   4   2   4  13670.835  2.622e+01  2.630e+01   32  1.804e+03    x   0.763 
 1.634176  0.000029  OHXX53RR1105   5   1   5  16646.801  1.959e+01  1.950e+01   48  8.580e+02    x  -0.087 
 1.635130  0.000065  OHXX42PP1104   4   1   4  13591.426  2.483e+01  2.491e+01   40  3.542e+03    x   1.268 
 1.638849  0.000025  OHXX53RR1104   5   1   4  16492.823  1.962e+01  1.956e+01   40  1.950e+03    x   0.913 
 1.641474  0.000009  OHXX53RR2204   5   2   4  16573.738  2.098e+01  2.091e+01   32  9.349e+02    x   0.335 
 1.644216  0.000019  OHXX53RR1103   5   1   3  16367.380  1.852e+01  1.849e+01   32  3.831e+03    x   1.868 
 1.644762  0.000037  OHXX42PP2205   4   2   5  13821.765  2.657e+01  2.670e+01   40  8.173e+02    x  -0.268 
 1.650237  0.000012  OHXX53RR1102   5   1   2  16270.304  1.454e+01  1.454e+01   24  4.536e+03    x   2.565 
 1.652939  0.000137  OHXX31PP2211   3   2  11  12392.876  1.596e+01  1.619e+01   88  8.806e+01    x  -2.784 
 1.654110  0.000200  OHXX31PP1111   3   1  11  12354.796  1.586e+01  1.609e+01   96  1.324e+02    x  -2.457 
 1.655382  0.000009  OHXX53RR2202   5   2   2  16379.589  1.817e+01  1.817e+01   16  1.686e+03    x   1.758 
 1.658632  0.000053  OHXX42PP2206   4   2   6  14004.683  2.698e+01  2.716e+01   48  2.993e+02    x  -1.471 
 1.661103  0.000103  OHXX42PP1106   4   1   6  13943.122  2.635e+01  2.652e+01   56  5.247e+02    x  -1.040 
 1.669238  0.000011  OHXX53QQ1101   5   1   1  16201.324  3.492e+01  3.612e+01   16  1.258e+04    x   3.080 
 1.670264  0.000060  OHXX53QQ2202   5   2   2  16379.589  4.391e+00  4.307e+00   16  4.277e+02    x   1.825 
 1.670885  0.000041  OHXX53QQ1102   5   1   2  16270.304  1.428e+01  1.401e+01   24  4.369e+03    x   2.565 
 1.672474  0.000067  OHXX53QQ2203   5   2   3  16460.818  2.122e+00  1.973e+00   24  1.900e+02    x   1.389 
 1.673248  0.000092  OHXX53QQ1103   5   1   3  16367.380  7.521e+00  6.994e+00   32  1.443e+03    x   1.864 
 1.675507  0.000123  OHXX42PP1107   4   1   7  14163.855  2.695e+01  2.716e+01   64  2.917e+02    x  -1.785 
 1.679398  0.000013  OHXX53QQ2205   5   2   5  16717.783  9.520e-01  7.959e-01   40  1.680e+01    x  -0.639 
 1.684048  0.000015  OHXX53PP2201   5   2   1  16330.583  4.181e+01  4.175e+01    8  2.662e+03    x   2.076 
 1.689001  0.000088  OHXX42PP2208   4   2   8  14464.366  2.782e+01  2.809e+01   64  1.059e+02    x  -2.832 
 1.690368  0.000018  OHXX53PP1101   5   1   1  16201.324  2.656e+01  2.653e+01   16  8.988e+03    x   3.053 
 1.695508  0.000006  OHXX53PP2202   5   2   2  16379.589  3.925e+01  3.926e+01   16  3.557e+03    x   1.734 
 1.700876  0.000033  OHXX53PP1102   5   1   2  16270.304  3.268e+01  3.268e+01   24  1.002e+04    x   2.548 
 1.705578  0.000106  OHXX42PP2209   4   2   9  14740.134  2.821e+01  2.852e+01   72  2.433e+02    x  -2.133 
 1.707837  0.000006  OHXX53PP2203   5   2   3  16460.818  3.887e+01  3.894e+01   24  2.923e+03    x   1.140 
 1.712366  0.000050  OHXX53PP1103   5   1   3  16367.380  3.538e+01  3.545e+01   32  7.086e+03    x   1.832 
 1.719622  0.000031  OHXX64RR2208   6   2   8  20034.284  2.241e+01  2.220e+01   64  7.654e+01    x  -2.921 
 1.722197  0.000029  OHXX64RR2207   6   2   7  19811.218  2.399e+01  2.381e+01   56  1.012e+02    x  -2.578 
 1.724863  0.000069  OHXX53PP1104   5   1   4  16492.823  3.707e+01  3.719e+01   40  3.876e+03    x   0.958 
 1.725759  0.000025  OHXX64RR2206   6   2   6  19616.315  2.544e+01  2.528e+01   48  2.387e+02    x  -1.626 
 1.728288  0.000028  OHXX64RR1105   6   1   5  19377.499  2.540e+01  2.528e+01   48  8.123e+02    x  -0.401 
 1.730336  0.000018  OHXX64RR2205   6   2   5  19450.059  2.663e+01  2.650e+01   40  4.298e+02    x  -0.903 
 1.733088  0.000025  OHXX64RR1104   6   1   4  19230.483  2.550e+01  2.542e+01   40  1.929e+03    x   0.640 
 1.735115  0.000037  OHXX53PP2205   5   2   5  16717.783  3.970e+01  3.990e+01   40  8.674e+02    x  -0.610 
 1.735968  0.000010  OHXX64RR2204   6   2   4  19312.948  2.736e+01  2.727e+01   32  9.206e+02    x   0.054 
 1.742705  0.000000  OHXX64RR2203   6   2   3  19205.502  2.707e+01  2.703e+01   24  1.554e+03    x   0.874 
 1.744997  0.000012  OHXX64RR1102   6   1   2  19017.854  1.899e+01  1.899e+01   24  4.072e+03    x   2.190 
 1.750590  0.000009  OHXX64RR2202   6   2   2  19128.243  2.383e+01  2.382e+01   16  1.552e+03    x   1.404 
 1.752937  0.000110  OHXX53PP1106   5   1   6  16829.371  3.938e+01  3.963e+01   56  6.136e+02    x  -1.286 
 1.762615  0.000244  OHXX42PP1112   4   1  12  15708.667  2.899e+01  2.945e+01  104  1.804e+02    x  -2.832 
 1.765322  0.000011  OHXX64QQ1101   6   1   1  18951.873  4.594e+01  4.752e+01   16  1.102e+04    x   2.674 
 1.766489  0.000063  OHXX64QQ2202   6   2   2  19128.243  5.727e+00  5.617e+00   16  3.967e+02    x   1.485 
 1.767181  0.000041  OHXX64QQ1102   6   1   2  19017.854  1.883e+01  1.847e+01   24  3.898e+03    x   2.174 
 1.769845  0.000094  OHXX64QQ1103   6   1   3  19110.648  9.936e+00  9.241e+00   32  1.256e+03    x   1.447 
 1.772386  0.000056  OHXX64QQ2204   6   2   4  19312.948  1.719e+00  1.516e+00   32  5.159e+01    x   0.062 
 1.781148  0.000017  OHXX64PP2201   6   2   1  19081.650  5.510e+01  5.503e+01    8  2.581e+03    x   1.769 
 1.785244  0.000156  OHXX53PP1108   5   1   8  17279.992  4.107e+01  4.146e+01   72  2.461e+02    x  -2.496 
 1.788030  0.000018  OHXX64PP1101   6   1   1  18951.873  3.497e+01  3.493e+01   16  8.210e+03    x   2.687 
 1.799396  0.000034  OHXX64PP1102   6   1   2  19017.854  4.307e+01  4.308e+01   24  9.219e+03    x   2.188 
 1.805140  0.000303  OHXX42PP1114   4   1  14  16525.759  2.945e+01  3.000e+01  120  1.759e+02    x  -3.019 
 1.806794  0.000005  OHXX64PP2203   6   2   3  19205.502  5.131e+01  5.141e+01   24  2.774e+03    x   0.810 
 1.811850  0.000053  OHXX64PP1103   6   1   3  19110.648  4.668e+01  4.676e+01   32  6.972e+03    x   1.539 
 1.825422  0.000074  OHXX64PP1104   6   1   4  19230.483  4.894e+01  4.911e+01   40  4.318e+03    x   0.788 
 1.843354  0.000012  OHXX75RR2204   7   2   4  21885.710  3.235e+01  3.224e+01   32  9.592e+02    x  -0.073 
 1.845958  0.000019  OHXX75RR1103   7   1   3  21687.545  2.853e+01  2.848e+01   32  3.785e+03    x   1.424 
 1.858734  0.000009  OHXX75RR2202   7   2   2  21710.590  2.841e+01  2.840e+01   16  1.395e+03    x   1.122 
 1.879641  0.000096  OHXX75QQ1103   7   1   3  21687.545  1.195e+01  1.111e+01   32  1.369e+03    x   1.348 
 1.888877  0.000098  OHXX64PP2208   6   2   8  20034.284  5.504e+01  5.556e+01   64  2.947e+02    x  -2.491 
 1.925031  0.000056  OHXX75PP1103   7   1   3  21687.545  5.620e+01  5.630e+01   32  6.534e+03    x   1.288 
 1.935012  0.000020  OHXX75PP2204   7   2   4  21885.710  6.236e+01  6.256e+01   32  1.790e+03    x  -0.112 
 1.952862  0.000021  OHXX86RR1107   8   1   7  24672.423  2.803e+01  2.781e+01   64  2.591e+02    x  -1.927 
 1.959343  0.000025  OHXX86RR1105   8   1   5  24334.235  3.139e+01  3.124e+01   48  9.942e+02    x  -0.411 
 1.961872  0.000023  OHXX86RR2205   8   2   5  24410.121  3.320e+01  3.304e+01   40  5.821e+02    x  -0.820 
 1.964247  0.000023  OHXX86RR1104   8   1   4  24201.656  3.190e+01  3.180e+01   40  1.962e+03    x   0.434 
 1.967799  0.000014  OHXX86RR2204   8   2   4  24287.321  3.455e+01  3.443e+01   32  9.694e+02    x  -0.128 
 1.970209  0.000018  OHXX86RR1103   8   1   3  24093.457  3.050e+01  3.045e+01   32  3.623e+03    x   1.313 
 1.973623  0.000129  OHXX75PP1106   7   1   6  22107.306  6.282e+01  6.323e+01   56  8.197e+02    x  -1.463 
 1.975151  0.000003  OHXX86RR2203   8   2   3  24191.146  3.458e+01  3.452e+01   24  1.369e+03    x   0.502 
 1.977187  0.000012  OHXX86RR1102   8   1   2  24009.563  2.423e+01  2.422e+01   24  3.613e+03    x   1.827 
 1.983973  0.000008  OHXX86RR2202   8   2   2  24122.042  3.073e+01  3.072e+01   16  1.328e+03    x   0.994 
 1.992511  0.000157  OHXX75PP1107   7   1   7  22298.785  6.431e+01  6.482e+01   64  4.706e+02    x  -2.176 
 2.000817  0.000011  OHXX86QQ1101   8   1   1  23949.831  5.996e+01  6.203e+01   16  9.629e+03    x   2.272 
 2.003322  0.000042  OHXX86QQ1102   8   1   2  24009.563  2.467e+01  2.420e+01   24  3.651e+03    x   1.838 
 2.006900  0.000097  OHXX86QQ1103   8   1   3  24093.457  1.306e+01  1.215e+01   32  1.341e+03    x   1.239 
 2.019324  0.000021  OHXX86PP2201   8   2   1  24080.396  7.251e+01  7.241e+01    8  2.259e+03    x   1.361 
 2.027584  0.000019  OHXX86PP1101   8   1   1  23949.831  4.603e+01  4.597e+01   16  7.074e+03    x   2.264 
 2.031926  0.000129  OHXX75PP2209   7   2   9  22808.020  6.737e+01  6.812e+01   72  1.915e+02    x  -3.243 
 2.033951  0.000013  OHXX86PP2202   8   2   2  24122.042  6.840e+01  6.842e+01   16  3.054e+03    x   1.026 
 2.041268  0.000037  OHXX86PP1102   8   1   2  24009.563  5.689e+01  5.691e+01   24  8.240e+03    x   1.797 
 2.049937  0.000000  OHXX86PP2203   8   2   3  24191.146  6.800e+01  6.812e+01   24  2.799e+03    x   0.538 
 2.056355  0.000060  OHXX86PP1103   8   1   3  24093.457  6.185e+01  6.196e+01   32  6.545e+03    x   1.194 
 2.072901  0.000085  OHXX86PP1104   8   1   4  24201.656  6.502e+01  6.523e+01   40  4.038e+03    x   0.437 
 2.082762  0.000291  OHXX75PP1111   7   1  11  23317.935  6.842e+01  6.939e+01   96  2.960e+02    x  -3.114 
 2.086025  0.000037  OHXX86PP2205   8   2   5  24410.121  6.984e+01  7.017e+01   40  1.247e+03    x  -0.811 
 2.090956  0.000112  OHXX86PP1105   8   1   5  24334.235  6.741e+01  6.774e+01   48  2.033e+03    x  -0.470 
 2.103330  0.000018  OHXX97RR1106   9   1   6  26695.938  2.766e+01  2.749e+01   56  2.665e+02    x  -1.754 
 2.105344  0.000034  OHXX97RR2206   9   2   6  26765.586  2.905e+01  2.887e+01   48  1.209e+02    x  -2.439 
 2.110568  0.000142  OHXX86PP1106   8   1   6  24491.188  6.938e+01  6.982e+01   56  1.053e+03    x  -1.312 
 2.111588  0.000021  OHXX97RR1104   9   1   4  26423.317  3.025e+01  3.015e+01   40  1.252e+03    x   0.037 
 2.115612  0.000018  OHXX97RR2204   9   2   4  26510.589  3.301e+01  3.290e+01   32  5.991e+02    x  -0.564 
 2.117657  0.000017  OHXX97RR1103   9   1   3  26321.325  2.923e+01  2.917e+01   32  2.017e+03    x   0.771 
 2.123241  0.000006  OHXX97RR2203   9   2   3  26420.370  3.340e+01  3.334e+01   24  8.716e+02    x   0.085 
 2.124959  0.000011  OHXX97RR1102   9   1   2  26242.186  2.343e+01  2.342e+01   24  2.150e+03    x   1.342 
 2.127907  0.000083  OHXX86PP2207   8   2   7  24733.739  7.228e+01  7.286e+01   56  4.056e+02    x  -2.308 
 2.132595  0.000006  OHXX97RR2202   9   2   2  26355.564  2.996e+01  2.996e+01   16  8.547e+02    x   0.578 
 2.137649  0.000375  OHXX75PP1113   7   1  13  23974.704  6.949e+01  7.069e+01  112  2.443e+02    x  -3.479 
 2.150729  0.000011  OHXX97QQ1101   9   1   1  26185.799  5.913e+01  6.116e+01   16  6.107e+03    x   1.831 
 2.153752  0.000042  OHXX97QQ1102   9   1   2  26242.186  2.436e+01  2.390e+01   24  2.232e+03    x   1.359 
 2.158065  0.000099  OHXX97QQ1103   9   1   3  26321.325  1.291e+01  1.200e+01   32  7.920e+02    x   0.724 
 2.171115  0.000023  OHXX97PP2201   9   2   1  26316.519  7.210e+01  7.201e+01    8  1.392e+03    x   0.882 
 2.176153  0.000138  OHXX86PP2209   8   2   9  25158.257  7.441e+01  7.523e+01   72  2.194e+02    x  -3.207 
 2.180229  0.000020  OHXX97PP1101   9   1   1  26185.799  4.586e+01  4.580e+01   16  4.398e+03    x   1.792 
 2.187351  0.000016  OHXX97PP2202   9   2   2  26355.564  6.831e+01  6.832e+01   16  1.911e+03    x   0.559 
 2.195563  0.000040  OHXX97PP1102   9   1   2  26242.186  5.689e+01  5.691e+01   24  5.381e+03    x   1.371 
 2.205237  0.000004  OHXX97PP2203   9   2   3  26420.370  6.813e+01  6.825e+01   24  1.959e+03    x   0.179 
 2.212552  0.000064  OHXX97PP1103   9   1   3  26321.325  6.203e+01  6.214e+01   32  4.499e+03    x   0.816 
 2.224783  0.000014  OHXX97PP2204   9   2   4  26510.589  6.903e+01  6.926e+01   32  1.312e+03    x  -0.525 
 2.231274  0.000092  OHXX97PP1104   9   1   4  26423.317  6.536e+01  6.557e+01   40  3.003e+03    x   0.135 
 2.246030  0.000035  OHXX97PP2205   9   2   5  26625.808  7.029e+01  7.063e+01   40  8.079e+02    x  -1.252 
 2.251799  0.000124  OHXX97PP1105   9   1   5  26548.200  6.789e+01  6.822e+01   48  1.554e+03    x  -0.746 
