# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter UVB-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter UVB-arm spectra
# upix: upper pixel of bin in X-shooter UVB-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng    rdelp    rdp        mfs       mdfs    rdels    rds 
 0.55631  12856  12883  6864   6.589e+00  7.110e+00  2.218e+00  6.284e+00  5.308e-01    0.079  1.003  7.254e+00  2.197e+00    0.101  0.968 
 0.55687  12884  12911  6856   5.436e+00  5.525e+00  1.810e+00  6.168e+00  4.725e-01    0.016  0.863  5.639e+00  1.827e+00    0.037  0.848 
 0.55743  12912  12939  6858   1.243e+02  9.423e+01  3.479e+01  6.093e+00  9.393e-01   -0.242  0.643  9.545e+01  3.490e+01   -0.232  0.599 
 0.55798  12940  12967  6873   2.340e+02  2.698e+02  1.001e+02  6.232e+00  9.774e-01    0.153  1.086  2.216e+02  8.113e+01   -0.053  0.759 
 0.55854  12968  12995  6861   5.207e+00  5.140e+00  1.729e+00  6.067e+00  4.586e-01   -0.013  0.787  5.073e+00  1.751e+00   -0.026  0.772 
 0.55910  12996  13023  6861   6.794e+00  6.975e+00  2.213e+00  5.920e+00  5.409e-01    0.027  0.946  7.028e+00  2.199e+00    0.034  0.914 
 0.55966  13024  13050  6855   5.826e+00  6.061e+00  1.980e+00  6.097e+00  4.985e-01    0.040  0.861  5.966e+00  1.938e+00    0.024  0.815 
 0.56022  13051  13078  6856   6.151e+00  6.158e+00  2.013e+00  6.034e+00  5.051e-01    0.001  0.828  5.922e+00  1.970e+00   -0.037  0.779 
 0.56078  13079  13106  6850   7.198e+00  7.024e+00  2.248e+00  6.307e+00  5.269e-01   -0.024  0.857  7.059e+00  2.242e+00   -0.019  0.837 
 0.56134  13107  13135  6848   5.597e+00  5.566e+00  1.876e+00  6.271e+00  4.702e-01   -0.006  0.734  5.190e+00  1.815e+00   -0.073  0.681 
 0.56190  13136  13163  6854   6.968e+00  6.434e+00  2.114e+00  6.050e+00  5.154e-01   -0.077  0.732  5.873e+00  1.945e+00   -0.157  0.656 
 0.56246  13164  13191  6853   8.239e+00  7.730e+00  2.462e+00  6.220e+00  5.541e-01   -0.062  0.767  7.795e+00  2.383e+00   -0.054  0.726 
 0.56303  13192  13219  6848   7.125e+00  5.997e+00  2.019e+00  6.366e+00  4.851e-01   -0.158  0.609  5.262e+00  1.854e+00   -0.261  0.540 
 0.56359  13220  13247  6840   7.533e+00  6.160e+00  2.075e+00  6.272e+00  4.955e-01   -0.182  0.589  5.368e+00  1.879e+00   -0.287  0.517 
 0.56415  13248  13275  6840   8.959e+00  6.708e+00  2.249e+00  6.178e+00  5.206e-01   -0.251  0.559  5.785e+00  1.942e+00   -0.354  0.472 
 0.56472  13276  13303  6830   1.079e+01  7.460e+00  2.482e+00  6.313e+00  5.416e-01   -0.309  0.519  6.564e+00  2.103e+00   -0.392  0.433 
 0.56528  13304  13332  6819   1.115e+01  6.416e+00  2.160e+00  6.224e+00  5.076e-01   -0.425  0.386  5.371e+00  1.908e+00   -0.518  0.334 
 0.56585  13333  13360  6811   1.345e+01  6.453e+00  2.174e+00  6.025e+00  5.172e-01   -0.520  0.304  5.399e+00  1.922e+00   -0.599  0.266 
 0.56641  13361  13388  6808   1.775e+01  6.816e+00  2.289e+00  6.111e+00  5.273e-01   -0.616  0.242  6.017e+00  2.034e+00   -0.661  0.213 
 0.56698  13389  13417  6807   2.382e+01  7.097e+00  2.377e+00  6.259e+00  5.314e-01   -0.702  0.186  5.957e+00  2.006e+00   -0.750  0.156 
 0.56755  13418  13445  6804   3.130e+01  6.624e+00  2.229e+00  6.391e+00  5.089e-01   -0.788  0.131  5.478e+00  1.962e+00   -0.825  0.115 
 0.56811  13446  13473  6813   3.968e+01  6.641e+00  2.236e+00  6.290e+00  5.136e-01   -0.833  0.108  5.502e+00  1.975e+00   -0.861  0.095 
 0.56868  13474  13502  6816   4.621e+01  6.691e+00  2.253e+00  6.155e+00  5.209e-01   -0.855  0.099  5.524e+00  1.986e+00   -0.880  0.087 
 0.56925  13503  13530  6818   4.605e+01  6.947e+00  2.332e+00  6.215e+00  5.278e-01   -0.849  0.103  5.551e+00  2.000e+00   -0.879  0.088 
 0.56982  13531  13559  6824   3.808e+01  7.071e+00  2.374e+00  6.286e+00  5.294e-01   -0.814  0.125  5.914e+00  2.039e+00   -0.845  0.107 
 0.57039  13560  13587  6826   2.770e+01  6.913e+00  2.326e+00  6.141e+00  5.296e-01   -0.750  0.166  5.608e+00  2.028e+00   -0.798  0.144 
 0.57096  13588  13616  6829   1.996e+01  6.973e+00  2.347e+00  5.927e+00  5.405e-01   -0.651  0.237  5.635e+00  2.042e+00   -0.718  0.205 
 0.57153  13617  13644  6824   1.536e+01  7.053e+00  2.373e+00  6.110e+00  5.358e-01   -0.541  0.338  5.659e+00  2.054e+00   -0.632  0.290 
 0.57210  13645  13673  6833   1.257e+01  7.225e+00  2.427e+00  6.282e+00  5.349e-01   -0.425  0.446  5.682e+00  2.066e+00   -0.548  0.376 
 0.57267  13674  13702  6836   1.054e+01  7.298e+00  2.449e+00  6.398e+00  5.329e-01   -0.308  0.553  5.711e+00  2.081e+00   -0.458  0.461 
 0.57325  13703  13730  6842   9.181e+00  7.166e+00  2.411e+00  6.346e+00  5.304e-01   -0.220  0.623  5.740e+00  2.095e+00   -0.375  0.530 
 0.57382  13731  13759  6844   8.356e+00  7.143e+00  2.403e+00  6.344e+00  5.296e-01   -0.145  0.688  5.766e+00  2.108e+00   -0.310  0.586 
 0.57439  13760  13788  6847   7.926e+00  7.149e+00  2.402e+00  6.346e+00  5.298e-01   -0.098  0.736  5.792e+00  2.121e+00   -0.269  0.631 
 0.57497  13789  13816  6849   7.375e+00  7.107e+00  2.390e+00  6.294e+00  5.303e-01   -0.036  0.770  5.822e+00  2.136e+00   -0.211  0.662 
 0.57554  13817  13845  6851   7.447e+00  7.182e+00  2.411e+00  6.104e+00  5.406e-01   -0.036  0.794  5.823e+00  2.138e+00   -0.218  0.674 
 0.57612  13846  13874  6852   7.191e+00  7.169e+00  2.406e+00  6.228e+00  5.351e-01   -0.003  0.808  5.822e+00  2.139e+00   -0.190  0.687 
 0.57670  13875  13903  6854   7.618e+00  7.026e+00  2.363e+00  6.296e+00  5.274e-01   -0.078  0.798  5.824e+00  2.141e+00   -0.235  0.692 
 0.57727  13904  13932  6856   7.270e+00  6.984e+00  2.348e+00  6.298e+00  5.258e-01   -0.039  0.785  5.822e+00  2.143e+00   -0.199  0.687 
 0.57785  13933  13960  6854   7.180e+00  6.949e+00  2.336e+00  6.302e+00  5.244e-01   -0.032  0.793  5.826e+00  2.145e+00   -0.188  0.697 
 0.57843  13961  13989  6852   7.212e+00  6.916e+00  2.325e+00  6.099e+00  5.314e-01   -0.041  0.782  5.828e+00  2.148e+00   -0.192  0.691 
 0.57901  13990  14018  6850   7.775e+00  6.973e+00  2.336e+00  6.227e+00  5.283e-01   -0.103  0.756  5.833e+00  2.151e+00   -0.250  0.662 
 0.57958  14019  14047  6854   7.844e+00  7.005e+00  2.342e+00  6.292e+00  5.268e-01   -0.107  0.733  5.839e+00  2.155e+00   -0.255  0.645 
 0.58016  14048  14076  6855   8.165e+00  6.867e+00  2.307e+00  6.382e+00  5.183e-01   -0.159  0.685  5.847e+00  2.160e+00   -0.284  0.610 
 0.58074  14077  14105  6843   8.547e+00  6.849e+00  2.302e+00  6.292e+00  5.212e-01   -0.199  0.660  5.853e+00  2.164e+00   -0.315  0.588 
 0.58133  14106  14134  6850   8.733e+00  6.845e+00  2.300e+00  6.391e+00  5.172e-01   -0.216  0.629  5.860e+00  2.168e+00   -0.329  0.563 
 0.58191  14135  14163  6843   9.311e+00  6.848e+00  2.301e+00  6.395e+00  5.171e-01   -0.265  0.600  5.865e+00  2.171e+00   -0.370  0.539 
 0.58249  14164  14192  6837   9.807e+00  6.857e+00  2.304e+00  6.480e+00  5.141e-01   -0.301  0.563  5.870e+00  2.175e+00   -0.401  0.508 
 0.58307  14193  14222  6845   1.016e+01  6.976e+00  2.334e+00  6.479e+00  5.185e-01   -0.313  0.535  5.873e+00  2.178e+00   -0.422  0.478 
 0.58365  14223  14251  6845   1.063e+01  7.009e+00  2.344e+00  6.476e+00  5.197e-01   -0.341  0.504  5.876e+00  2.180e+00   -0.447  0.450 
 0.58424  14252  14280  6839   1.085e+01  6.974e+00  2.339e+00  6.526e+00  5.166e-01   -0.357  0.478  5.879e+00  2.183e+00   -0.458  0.431 
 0.58482  14281  14309  6841   1.104e+01  6.999e+00  2.350e+00  6.511e+00  5.181e-01   -0.366  0.457  5.880e+00  2.185e+00   -0.468  0.410 
 0.58541  14310  14338  6845   1.143e+01  7.165e+00  2.401e+00  6.444e+00  5.265e-01   -0.373  0.443  5.882e+00  2.188e+00   -0.485  0.391 
 0.58599  14339  14368  6842   1.181e+01  7.288e+00  2.446e+00  6.202e+00  5.403e-01   -0.383  0.431  5.881e+00  2.189e+00   -0.502  0.372 
 0.58658  14369  14397  6851   2.118e+01  1.587e+01  4.693e+00  6.359e+00  7.139e-01   -0.251  0.682  1.462e+01  4.086e+00   -0.310  0.580 
 0.58716  14398  14426  6845   1.504e+01  1.016e+01  3.240e+00  6.436e+00  6.122e-01   -0.325  0.495  8.336e+00  2.632e+00   -0.446  0.392 
 0.58775  14427  14456  6838   1.344e+01  8.624e+00  2.857e+00  6.540e+00  5.687e-01   -0.358  0.426  6.206e+00  2.219e+00   -0.538  0.321 
 0.58834  14457  14485  6845   1.336e+01  8.538e+00  2.849e+00  6.499e+00  5.678e-01   -0.361  0.405  5.871e+00  2.188e+00   -0.561  0.301 
 0.58893  14486  14515  6748   7.494e+01  6.217e+01  2.359e+01  5.973e+00  9.124e-01   -0.170  0.797  6.632e+01  2.352e+01   -0.114  0.728 
 0.58952  14516  14544  6859   4.642e+01  3.852e+01  1.475e+01  5.609e+00  8.729e-01   -0.170  0.858  4.078e+01  1.468e+01   -0.122  0.784 
 0.59011  14545  14554  6849   1.406e+01  8.498e+00  2.848e+00  5.663e+00  6.001e-01   -0.395  0.319  5.790e+00  2.166e+00   -0.588  0.238 
