# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# PALACE reference spectra without atmospheric extinction for the total
# emission and for the chemical species OH, O2, HO2, FeO, Na, K, O, N, and H
# 
# Column names:
# lam: vacuum wavelength in µm
# f{species}: flux in R/nm without atmospheric extinction for total emission
#             (all) or individual chemical species
# df{species}: standard deviation for f{species} in R/nm
# 
    lam      fall     dfall      fOH     dfOH       fO2      dfO2   fHO2  dfHO2  fFeO  dfFeO    fNa   dfNa    fK   dfK      fO     dfO    fN   dfN    fH   dfH 
 1.3526    118.72     40.30   109.94    35.96      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3527    119.69     40.61   110.91    36.27      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3528    117.71     39.96   108.93    35.62      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3529    112.85     38.36   104.07    34.02      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3530    105.47     35.94    96.70    31.60      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3531     96.15     32.88    87.37    28.54      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3532     85.58     29.41    76.81    25.07      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3533     74.51     25.77    65.73    21.44      0.00      0.00   7.64   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3534     63.59     22.19    54.82    17.85      0.00      0.00   7.63   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3535     53.41     18.84    44.64    14.50      0.00      0.00   7.63   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3536     44.37     15.86    35.60    11.53      0.00      0.00   7.63   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3537     36.71     13.33    27.94     9.00      0.00      0.00   7.63   3.85  1.14   0.49   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3538     30.54     11.28    21.77     6.95      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3539     25.82      9.71    17.05     5.37      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3540     22.45      8.56    13.68     4.23      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3541     20.25      7.79    11.48     3.47      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3542     19.02      7.34    10.26     3.01      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3543     18.58      7.14     9.82     2.81      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3544     18.72      7.12     9.96     2.79      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3545     19.27      7.23    10.51     2.91      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3546     20.08      7.43    11.32     3.11      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3547     21.02      7.68    12.27     3.36      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3548     22.01      7.95    13.25     3.62      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3549     22.95      8.21    14.20     3.88      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3550     23.80      8.44    15.05     4.12      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3551     24.52      8.65    15.78     4.32      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3552     25.09      8.81    16.34     4.49      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3553     25.48      8.93    16.74     4.60      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3554     25.70      8.99    16.95     4.67      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3555     25.74      9.01    16.99     4.69      0.00      0.00   7.61   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3556     25.61      8.98    16.87     4.67      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3557     25.35      8.92    16.61     4.60      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3558     24.99      8.82    16.25     4.50      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3559     24.60      8.71    15.87     4.40      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3560     24.27      8.62    15.53     4.30      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3561     24.08      8.56    15.35     4.24      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3562     24.15      8.57    15.41     4.25      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3563     24.56      8.67    15.83     4.36      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3564     25.41      8.89    16.67     4.58      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3565     26.73      9.24    18.00     4.93      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3566     28.55      9.73    19.82     5.41      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3567     30.85     10.34    22.11     6.03      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3568     33.55     11.07    24.82     6.76      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3569     36.59     11.90    27.86     7.58      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3570     39.85     12.78    31.12     8.47      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3571     43.21     13.69    34.48     9.38      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3572     46.56     14.61    37.83    10.30      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3573     49.80     15.49    41.07    11.18      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3574     52.84     16.32    44.11    12.01      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3575     55.60     17.08    46.87    12.76      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3576     58.00     17.73    49.27    13.42      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3577     59.98     18.27    51.25    13.96      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3578     61.49     18.68    52.76    14.37      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3579     62.46     18.94    53.73    14.63      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3580     62.86     19.05    54.13    14.73      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3581     62.66     18.99    53.93    14.67      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3582     61.85     18.76    53.12    14.45      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3583     60.45     18.37    51.72    14.06      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3584     58.48     17.83    49.75    13.52      0.00      0.00   7.59   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3585     56.01     17.15    47.28    12.84      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3586     53.12     16.36    44.39    12.05      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3587     49.90     15.48    41.16    11.17      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3588     46.44     14.54    37.70    10.23      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3589     42.86     13.57    34.12     9.25      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3590     39.24     12.58    30.50     8.27      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3591     35.68     11.62    26.94     7.30      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3592     32.25     10.69    23.51     6.37      0.00      0.00   7.60   3.83  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3593     29.01      9.81    20.27     5.49      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3594     26.01      8.99    17.26     4.67      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3595     23.26      8.25    14.51     3.93      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3596     20.79      7.58    12.04     3.26      0.00      0.00   7.61   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3597     18.61      6.99     9.86     2.67      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3598     16.70      6.48     7.95     2.15      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3599     15.06      6.03     6.31     1.71      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3600     13.68      5.66     4.92     1.33      0.00      0.00   7.62   3.84  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3601     12.54      5.35     3.78     1.02      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3602     11.63      5.11     2.86     0.77      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3603     10.91      4.91     2.14     0.58      0.00      0.00   7.63   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3604     10.39      4.77     1.61     0.44      0.00      0.00   7.64   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3605     10.04      4.68     1.26     0.35      0.00      0.00   7.64   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3606      9.87      4.64     1.09     0.31      0.00      0.00   7.64   3.85  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3607      9.88      4.66     1.10     0.32      0.00      0.00   7.65   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3608     10.11      4.74     1.33     0.40      0.00      0.00   7.65   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3609     10.61      4.90     1.82     0.56      0.00      0.00   7.65   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3610     11.43      5.16     2.64     0.82      0.00      0.00   7.66   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3611     12.67      5.56     3.87     1.21      0.00      0.00   7.66   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3612     14.43      6.12     5.62     1.77      0.00      0.00   7.67   3.86  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3613     16.81      6.88     8.00     2.53      0.00      0.00   7.67   3.87  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3614     19.93      7.87    11.12     3.52      0.00      0.00   7.67   3.87  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3615     23.86      9.13    15.05     4.78      0.00      0.00   7.68   3.87  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3616     28.65     10.67    19.83     6.31      0.00      0.00   7.68   3.87  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3617     34.28     12.48    25.46     8.12      0.00      0.00   7.69   3.88  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3618     40.65     14.52    31.82    10.16      0.00      0.00   7.69   3.88  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3619     47.55     16.74    38.72    12.38      0.00      0.00   7.70   3.88  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3620     54.70     19.05    45.86    14.68      0.00      0.00   7.70   3.88  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3621     61.72     21.31    52.87    16.94      0.00      0.00   7.71   3.89  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3622     68.18     23.39    59.33    19.02      0.00      0.00   7.71   3.89  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3623     73.67     25.16    64.82    20.78      0.00      0.00   7.72   3.89  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3624     77.81     26.49    68.95    22.11      0.00      0.00   7.72   3.89  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3625     80.36     27.31    71.49    22.93      0.00      0.00   7.73   3.90  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3626     81.20     27.58    72.33    23.20      0.00      0.00   7.73   3.90  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3627     80.44     27.33    71.56    22.94      0.00      0.00   7.74   3.90  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3628     78.33     26.65    69.45    22.26      0.00      0.00   7.74   3.90  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3629     75.30     25.68    66.42    21.29      0.00      0.00   7.75   3.91  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3630     71.89     24.60    63.00    20.20      0.00      0.00   7.76   3.91  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3631     68.64     23.57    59.74    19.17      0.00      0.00   7.76   3.91  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3632     66.09     22.78    57.19    18.38      0.00      0.00   7.77   3.92  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3633     64.65     22.35    55.74    17.95      0.00      0.00   7.77   3.92  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3634     64.56     22.37    55.65    17.96      0.00      0.00   7.78   3.92  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3635     65.87     22.84    56.95    18.43      0.00      0.00   7.79   3.93  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3636     68.41     23.72    59.48    19.30      0.00      0.00   7.79   3.93  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3637     71.83     24.87    62.90    20.46      0.00      0.00   7.80   3.93  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3638     75.64     26.15    66.70    21.73      0.00      0.00   7.80   3.94  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3639     79.25     27.36    70.30    22.94      0.00      0.00   7.81   3.94  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3640     82.11     28.32    73.15    23.90      0.00      0.00   7.82   3.94  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3641     83.72     28.87    74.76    24.44      0.00      0.00   7.82   3.94  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3642     83.74     28.88    74.77    24.45      0.00      0.00   7.83   3.95  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3643     82.01     28.33    73.04    23.89      0.00      0.00   7.84   3.95  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3644     78.64     27.23    69.66    22.79      0.00      0.00   7.84   3.96  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3645     73.90     25.68    64.91    21.24      0.00      0.00   7.85   3.96  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3646     68.28     23.84    59.28    19.39      0.00      0.00   7.86   3.96  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3647     62.42     21.90    53.41    17.45      0.00      0.00   7.87   3.97  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3648     57.06     20.13    48.05    15.68      0.00      0.00   7.87   3.97  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3649     53.03     18.78    44.02    14.32      0.00      0.00   7.88   3.97  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
 1.3650     51.16     18.11    42.14    13.65      0.00      0.00   7.89   3.98  1.14   0.48   0.00   0.00  0.00  0.00    0.00    0.00  0.00  0.00  0.00  0.00 
